id,name,short_code,address,created_at
45363525-1c0a-410c-a9b8-e5abb2f1d648,Patna Retail Warehouse 72,PAT-RE-72,"063, Sahni Path, Patna, Meghalaya, 577569",2025-01-19 09:01:53
667a8f84-02b3-4eb2-98a4-53ea461674c8,Aurangabad Regional Depot 94,AUR-RE-94,"42/984, Agarwal Zila, Aurangabad, Uttar Pradesh, 003273",2023-09-22 09:01:53
5efb1732-19cc-41cc-abab-063cac95deba,Jodhpur Storage Hub 71,JOD-ST-71,"H.No. 324, Ghosh Circle, Jodhpur, Tamil Nadu, 463523",2026-02-05 09:01:53
32361bc7-9467-4f24-afd7-1c6514853750,Kanpur Distribution Centre 83,KAN-DI-83,"H.No. 61, Varma Zila, Kanpur, Tamil Nadu, 038069",2024-10-08 09:01:53
10e033d1-3d6b-4d37-bedd-9908e19c8273,Kota Export Hub 79,KOT-EX-79,"H.No. 86, Bhavsar Street, Kota, Nagaland, 311128",2025-07-29 09:01:53
0747c137-4ea4-4b62-8396-8bfdffabdcb8,Delhi Bulk Store 29,DEL-BU-29,"H.No. 779, Kadakia Nagar, Delhi, Rajasthan, 666369",2024-01-30 09:01:53
049fa371-9dd1-4f77-abc8-c5f1725c13cd,Agra Retail Warehouse 72,AGR-RE-72,"H.No. 72, Borah Circle, Agra, Rajasthan, 265984",2024-05-26 09:01:53
f04bb004-0172-46ce-a5b9-35d1b0b4991c,Guwahati Main Warehouse 87,GUW-MA-87,"H.No. 03, Swamy Ganj, Guwahati, Punjab, 294037",2025-07-25 09:01:53
5d1b8141-d556-4193-8292-8086afdb5d22,Aurangabad Export Hub 75,AUR-EX-75,"H.No. 35, Chokshi Ganj, Aurangabad, Sikkim, 245275",2024-01-13 09:01:53
007e9f9c-91d5-4324-8dc5-097906b3a35d,Pune Storage Hub 13,PUN-ST-13,"71, Oommen, Pune, Arunachal Pradesh, 056878",2025-07-30 09:01:53
5c28f797-046e-40ed-be95-7d0a87ff435b,Raipur Sorting Centre 93,RAI-SO-93,"H.No. 712, Narayan Marg, Raipur, Chhattisgarh, 948918",2023-08-31 09:01:53
f9cb6b5c-17ad-4a23-a26f-f7ffab6fa7c6,Guwahati Retail Warehouse 33,GUW-RE-33,"H.No. 29, Khanna Circle, Guwahati, Mizoram, 015149",2023-08-04 09:01:53
c2f502ba-9fac-4b21-aa47-b2a860a88ede,Bhopal Bulk Store 77,BHO-BU-77,"77, Loyal Marg, Bhopal, Odisha, 361657",2024-08-02 09:01:53
8d2a82ba-0c99-4b74-8b94-2ea88e1c2618,Mumbai Cold Storage 43,MUM-CO-43,"52, Ganesan Circle, Mumbai, Chhattisgarh, 195490",2024-08-26 09:01:53
8f7bee32-d333-4689-a5b5-8030a47b686a,Ghaziabad Cold Storage 64,GHA-CO-64,"948, Minhas Road, Ghaziabad, Gujarat, 577661",2024-01-01 09:01:53
862e5069-5e06-4064-9fca-e7adbcb3214d,Nashik Sorting Centre 74,NAS-SO-74,"38/865, Babu Path, Nashik, Tripura, 915956",2025-05-05 09:01:53
e0004dab-683a-406c-8189-2e812f87f2dd,Chandigarh Main Warehouse 70,CHA-MA-70,"78/323, Patla, Chandigarh, Tripura, 601941",2024-01-27 09:01:53
ff49a368-16da-4b58-ae80-a4710dc79644,Pimpri Storage Hub 74,PIM-ST-74,"706, Cherian Marg, Pimpri, Nagaland, 360878",2023-09-10 09:01:53
4520957a-7640-4764-a50e-4108e3bdd55f,Hubli Main Warehouse 54,HUB-MA-54,"H.No. 720, Balakrishnan Street, Hubli, West Bengal, 388112",2024-07-05 09:01:53
f592a19c-4d41-45a5-ad36-f1e90690603a,Varanasi Sorting Centre 82,VAR-SO-82,"H.No. 996, Sood Marg, Varanasi, Maharashtra, 720373",2026-01-23 09:01:53
8185d20f-ad69-4a3d-ba6b-ba1e336cb551,Chandigarh Regional Depot 46,CHA-RE-46,"H.No. 48, Prashad Ganj, Chandigarh, Kerala, 707190",2023-09-11 09:01:53
e3e53ee8-b99b-4ea1-a203-8e12eaf25753,Surat Export Hub 78,SUR-EX-78,"H.No. 65, Mangat Chowk, Surat, Uttarakhand, 967705",2023-12-15 09:01:53
b6a2fd9b-b01c-490a-a11f-1eabf32824f9,Ranchi Bulk Store 2,RAN-BU-02,"H.No. 67, Kohli Ganj, Ranchi, Assam, 490954",2025-02-21 09:01:53
ca922bb3-43a9-48ad-b153-f995a0f623f3,Chennai Main Warehouse 50,CHE-MA-50,"88, Khosla Chowk, Chennai, Tamil Nadu, 588681",2025-04-09 09:01:53
8370e204-d1c8-4823-b694-d3dc337dc1ff,Rajkot Retail Warehouse 31,RAJ-RE-31,"H.No. 253, Deshpande Zila, Rajkot, Odisha, 662547",2025-07-18 09:01:53
202b4b03-d71d-4fde-91b3-8496300f1df0,Srinagar Regional Depot 48,SRI-RE-48,"00/95, Behl Circle, Srinagar, Jharkhand, 146159",2024-12-15 09:01:53
f62324f4-7d1b-4090-aa53-093ef03ac4f5,Bengaluru Distribution Centre 52,BEN-DI-52,"00, Bobal Nagar, Bengaluru, Odisha, 073885",2025-04-23 09:01:53
30acfc3f-3732-48a1-9824-e21e6046ff27,Surat Retail Warehouse 96,SUR-RE-949,"H.No. 67, More Ganj, Surat, Telangana, 436939",2025-07-29 09:01:53
b6ee3775-7cd1-4f02-bec4-6206916e233a,Rajkot Export Hub 9,RAJ-EX-09,"08/941, Chhabra Ganj, Rajkot, Odisha, 967183",2025-05-12 09:01:53
93da3d4f-38b0-4875-8951-9a7a91a254b9,Jabalpur Export Hub 8,JAB-EX-08,"130, Memon Path, Jabalpur, Chhattisgarh, 251119",2025-10-22 09:01:53
f7eb804c-7f35-4485-ac9c-0754f20c3ba8,Agra Fulfilment Centre 82,AGR-FU-82,"03/594, Memon Nagar, Agra, Goa, 125979",2026-02-22 09:01:53
6a5028e4-070e-4bfe-9d3d-dfe8a25df34a,Navi Mumbai Regional Depot 25,NAV-RE-25,"90/32, Sem Ganj, Navi Mumbai, Sikkim, 766062",2024-11-09 09:01:53
86b83e2c-c590-4066-8e6d-58abd7023bf0,Solapur Bulk Store 79,SOL-BU-79,"89/513, Badal Road, Solapur, Rajasthan, 997838",2024-06-24 09:01:53
d69f2a9b-6ff5-4e7f-8462-c7d9a7196247,Lucknow Sorting Centre 51,LUC-SO-51,"44, Bail Ganj, Lucknow, Mizoram, 836329",2025-05-16 09:01:53
da7f3dc6-5b79-4874-b0d3-c368c31fa9ae,Pimpri Regional Depot 793,PIM-RE-858,"39/702, Raja Marg, Pimpri, Haryana, 071548",2024-10-20 09:01:53
e3576b31-8d22-46a0-a42e-ad88c6458795,Kanpur Cold Storage 2,KAN-CO-02,"H.No. 851, Kapoor Ganj, Kanpur, Uttarakhand, 178605",2024-09-16 09:01:53
f6971804-ad5c-48b9-ab4e-e0c25003c43d,Patna Storage Hub 31,PAT-ST-31,"76, Tak Chowk, Patna, Assam, 889203",2024-02-12 09:01:53
3ed33e67-d825-4d9a-9f21-7210e5032a50,Surat Regional Depot 218,SUR-RE-309,"H.No. 287, Sarma Path, Surat, Himachal Pradesh, 589230",2024-10-06 09:01:53
28980dfd-1f3f-49a5-b3c7-d3087ce69d2c,Mumbai Main Warehouse 36,MUM-MA-36,"606, Suresh Chowk, Mumbai, Mizoram, 192497",2025-12-23 09:01:53
4bc1d43a-3ec1-46e1-a0d7-a2a1a41c9a3e,Aurangabad Storage Hub 40,AUR-ST-40,"26/557, Gulati Zila, Aurangabad, Madhya Pradesh, 967451",2025-11-21 09:01:53
dd26b4bc-dd1d-4ae8-a035-745775594b0a,Solapur Cold Storage 44,SOL-CO-44,"45/375, Pant Street, Solapur, Manipur, 488252",2025-07-05 09:01:53
f41945cc-f3a9-49c4-95c9-e974f54efb23,Meerut Sorting Centre 14,MEE-SO-14,"69/901, Pau Circle, Meerut, Bihar, 156733",2025-04-13 09:01:53
72de4fac-258c-4f7c-ab99-520025871dca,Ranchi Cold Storage 41,RAN-CO-41,"51/57, Mangat Marg, Ranchi, Telangana, 705068",2024-11-30 09:01:53
2f9d40d9-0601-432b-bebd-a3236c573b60,Patna Sorting Centre 4,PAT-SO-04,"H.No. 983, Kadakia Circle, Patna, Assam, 465027",2025-02-14 09:01:53
2335027c-6878-4a7a-817f-dcb420bae2bb,Kanpur Retail Warehouse 73,KAN-RE-73,"H.No. 86, Kothari Nagar, Kanpur, Rajasthan, 563338",2023-12-07 09:01:53
5f5e2ac7-259d-4b89-a25c-e48d49401ea3,Faridabad Main Warehouse 21,FAR-MA-21,"23/49, Devi Path, Faridabad, Himachal Pradesh, 705155",2025-06-03 09:01:53
41261204-f2cb-43bf-ba3a-1d7976665bcf,Lucknow Cold Storage 58,LUC-CO-58,"78/263, Amble Circle, Lucknow, Uttarakhand, 242716",2026-01-11 09:01:53
c29509dd-ea20-4e61-b928-2f1e8123152d,Bhopal Fulfilment Centre 29,BHO-FU-29,"H.No. 862, Purohit Circle, Bhopal, Odisha, 476237",2024-05-11 09:01:53
75aecb34-8e59-418c-afd4-74eb778ae98a,Surat Sorting Centre 44,SUR-SO-44,"H.No. 385, Singh Road, Surat, Nagaland, 268193",2024-04-22 09:01:53
e2a7f2b7-8914-46af-87b8-05486c1bfa04,Gwalior Regional Depot 46,GWA-RE-46,"H.No. 922, Mand, Gwalior, Assam, 328062",2025-09-10 09:01:53
600f1f7b-e281-499e-8446-20ab486b6db0,Thane Distribution Centre 42,THA-DI-42,"H.No. 39, Chandran Road, Thane, Mizoram, 455418",2024-05-28 09:01:53
94cb72be-de04-4fef-be67-8cec7db76a82,Ranchi Storage Hub 68,RAN-ST-68,"25/88, Chada Ganj, Ranchi, Himachal Pradesh, 035630",2025-02-11 09:01:53
bb8b694f-779b-4452-b2de-77ed81cde6e2,Thane Main Warehouse 36,THA-MA-36,"282, Soman Marg, Thane, Gujarat, 490479",2026-02-22 09:01:53
096879b6-32d7-4cdd-bb04-dc28c8ed9636,Jaipur Sorting Centre 56,JAI-SO-56,"65/71, Thakur Marg, Jaipur, Odisha, 213250",2025-02-06 09:01:53
dd96cf24-5353-4528-af12-8a40afa0547d,Kanpur Sorting Centre 77,KAN-SO-77,"62/86, Murthy Circle, Kanpur, Madhya Pradesh, 347608",2025-12-12 09:01:53
77032d9d-d8cf-4edc-9272-e7f0c5f67083,Srinagar Storage Hub 13,SRI-ST-13,"23/09, Pathak Street, Srinagar, Nagaland, 289467",2024-11-02 09:01:53
0692be0a-d170-4190-b93d-4bedcd83ca0c,Patna Storage Hub 77,PAT-ST-77,"36/316, Kohli Ganj, Patna, Andhra Pradesh, 601726",2025-10-23 09:01:53
ffe46930-dd79-42f1-b98a-d696d268c1a4,Jaipur Main Warehouse 39,JAI-MA-39,"803, Ravel Ganj, Jaipur, Jharkhand, 847491",2025-12-15 09:01:53
6d454666-80a9-4946-8749-d422a58081cb,Rajkot Retail Warehouse 70,RAJ-RE-70,"16/343, Karnik Nagar, Rajkot, Bihar, 166366",2023-08-08 09:01:53
a1cbe128-9ca1-497b-8ca9-0f53f5d82fbf,Tiruchirappalli Storage Hub 16,TIR-ST-16,"284, Nadkarni Path, Tiruchirappalli, Jharkhand, 408579",2025-03-12 09:01:53
ffacab0e-d67c-49f3-a134-9b88f1ca6441,Kota Fulfilment Centre 76,KOT-FU-76,"22, Pandey, Kota, Assam, 084861",2025-09-15 09:01:53
d3735232-3ef6-4d16-9d40-8dadf94f5b2c,Meerut Bulk Store 78,MEE-BU-78,"H.No. 660, Goswami Nagar, Meerut, West Bengal, 046901",2025-08-12 09:01:53
99125ef4-d948-4aad-86b2-f3922d22c491,Dhanbad Main Warehouse 51,DHA-MA-51,"49, Iyengar Path, Dhanbad, Mizoram, 624410",2025-07-31 09:01:53
5060aeac-aa04-4d4e-91ca-cc4e47537ca8,Jaipur Cold Storage 97,JAI-CO-97,"67, Mani Circle, Jaipur, Karnataka, 321650",2026-02-09 09:01:53
fce7ec51-cbcd-4c14-8ef0-251b3091285c,Indore Distribution Centre 30,IND-DI-30,"423, Hayer Circle, Indore, Kerala, 407110",2024-07-22 09:01:53
ff675109-6f83-4bec-85c6-2ba265d1616c,Lucknow Export Hub 6,LUC-EX-06,"72/985, Ganguly Nagar, Lucknow, Haryana, 506671",2025-05-09 09:01:53
a0a19877-fab6-4c8c-b8e4-4eb1787650af,Ranchi Cold Storage 190,RAN-CO-155,"H.No. 85, Kapadia Ganj, Ranchi, Sikkim, 171479",2026-01-27 09:01:53
6808f0ab-ac22-4f2d-8f35-d262b241655e,Rajkot Distribution Centre 86,RAJ-DI-86,"H.No. 54, Garde Zila, Rajkot, Odisha, 492202",2024-07-23 09:01:53
88e14bc3-ed59-4abf-8a65-6e64726dc0e0,Hyderabad Distribution Centre 246,HYD-DI-659,"81/52, Upadhyay Nagar, Hyderabad, Odisha, 217680",2025-07-08 09:01:53
73637e94-5c62-4b91-810a-38c6128f5bf2,Indore Cold Storage 80,IND-CO-80,"H.No. 269, Ganesan Marg, Indore, Karnataka, 507324",2025-07-26 09:01:53
2445c6f9-9581-4270-a18a-6d58a94f2d5b,Amritsar Sorting Centre 63,AMR-SO-63,"91/394, Bhagat Ganj, Amritsar, Haryana, 502749",2025-12-18 09:01:53
0eb6de49-8513-4145-bc2a-6f391ed8044b,Gwalior Main Warehouse 1,GWA-MA-01,"23, Karpe Circle, Gwalior, Mizoram, 403765",2026-01-14 09:01:53
5e7e7099-c327-48d8-84d6-125679a6ffef,Madurai Main Warehouse 24,MAD-MA-24,"H.No. 39, Lata, Madurai, Chhattisgarh, 803308",2024-03-19 09:01:53
a334c39c-8831-43b4-b640-d68b5ed9eaa4,Jabalpur Cold Storage 56,JAB-CO-56,"41, Sabharwal Road, Jabalpur, Rajasthan, 290850",2025-12-03 09:01:53
df191e32-f53d-498e-a875-a4690e94f49f,Faridabad Storage Hub 24,FAR-ST-24,"H.No. 04, Tandon Circle, Faridabad, Sikkim, 590518",2023-11-04 09:01:53
bea4f4e1-066f-4331-ac1d-eae787745b62,Ludhiana Bulk Store 92,LUD-BU-92,"377, Cheema Street, Ludhiana, Arunachal Pradesh, 744479",2024-03-09 09:01:53
59b36606-fe73-4aca-bf68-e1b5611a2490,Kota Regional Depot 90,KOT-RE-90,"39/117, Sundaram Zila, Kota, Himachal Pradesh, 034568",2024-10-26 09:01:53
db777282-bd12-4574-a9c5-a61b9ed0004c,Chennai Export Hub 95,CHE-EX-95,"84/865, Joshi Chowk, Chennai, Meghalaya, 496660",2025-03-02 09:01:53
8dc8c9ee-89fe-4e91-a016-c59f67623712,Agra Sorting Centre 40,AGR-SO-40,"23, Radhakrishnan Marg, Agra, Telangana, 474120",2026-03-12 09:01:53
a76413e2-f2bb-4ae9-850c-d85f9ade4a4a,Solapur Retail Warehouse 75,SOL-RE-75,"18/03, Varughese Marg, Solapur, Punjab, 825289",2024-06-16 09:01:53
1a6f65f2-1f12-42bc-83bb-26fe67d63915,Surat Fulfilment Centre 1,SUR-FU-01,"40/439, Patla Ganj, Surat, Bihar, 026957",2025-05-26 09:01:53
56b52407-879f-4d8e-938e-8e865cec8cf5,Tiruchirappalli Cold Storage 94,TIR-CO-94,"52, Sahota Marg, Tiruchirappalli, Nagaland, 803163",2023-12-12 09:01:53
f048be70-54d6-479a-84e8-7cec91d6f2c8,Indore Storage Hub 96,IND-ST-96,"78, Sharaf Zila, Indore, Karnataka, 481353",2025-07-18 09:01:53
4b0e9db2-949b-4606-af25-38c197207316,Kolkata Bulk Store 84,KOL-BU-84,"64, Varma Street, Kolkata, Haryana, 039539",2024-06-10 09:01:53
f00fcb33-a9d1-4bd3-875b-1c9eb2595c67,Aurangabad Retail Warehouse 69,AUR-RE-69,"H.No. 26, Vig Nagar, Aurangabad, Rajasthan, 329873",2024-01-18 09:01:53
7779df5a-a3a4-40a6-9006-e079e68ddd5c,Chennai Regional Depot 43,CHE-RE-43,"H.No. 01, Kumar Zila, Chennai, Punjab, 475473",2025-02-22 09:01:53
346f1689-e50f-4910-aa44-76bab19e21a2,Patna Retail Warehouse 94,PAT-RE-94,"77/049, Baral, Patna, Odisha, 781945",2025-05-24 09:01:53
df96b858-1792-48bd-bfd4-165b4064bad2,Bhopal Retail Warehouse 2,BHO-RE-02,"59, Seshadri Chowk, Bhopal, Haryana, 103405",2024-01-03 09:01:53
9abf9a93-ae77-4d5e-b514-2d26306a42ce,Hubli Distribution Centre 79,HUB-DI-79,"36, Char Circle, Hubli, Arunachal Pradesh, 417569",2025-05-16 09:01:53
41ef4b7c-0cb3-476d-9b55-1e6720f9bad7,Mysuru Cold Storage 26,MYS-CO-26,"43/072, Thakkar Zila, Mysuru, Sikkim, 716991",2024-04-20 09:01:53
7a9aec74-9c3e-485a-bf30-87f9fdb30e79,Vijayawada Distribution Centre 11,VIJ-DI-11,"58, Golla Chowk, Vijayawada, Haryana, 341104",2024-04-27 09:01:53
0f87111d-f3e8-436c-86e3-90f9126d72da,Srinagar Retail Warehouse 55,SRI-RE-993,"57/86, Choudhry Chowk, Srinagar, Chhattisgarh, 572818",2025-01-08 09:01:53
c7ade585-981e-4bf0-bca7-be9c6bf97266,Guwahati Bulk Store 44,GUW-BU-44,"912, Walla Chowk, Guwahati, Mizoram, 249919",2026-01-14 09:01:53
dd03c1ba-fbf7-4723-840c-ac153497f2b6,Agra Storage Hub 85,AGR-ST-85,"08, Chaudhry Road, Agra, Telangana, 855373",2024-11-17 09:01:53
790fd6a7-a0f3-46b3-a96b-b2c2cfe08d99,Madurai Bulk Store 9,MAD-BU-09,"H.No. 437, Jani Marg, Madurai, Bihar, 596707",2025-11-06 09:01:53
8e1cb96b-f18f-4f2d-bb28-855f962c1507,Delhi Sorting Centre 21,DEL-SO-21,"H.No. 694, Chandran Road, Delhi, Himachal Pradesh, 000407",2024-08-24 09:01:53
44d7fe31-2ab5-4fb0-a1f9-386fe71b8629,Kolkata Cold Storage 62,KOL-CO-62,"H.No. 60, Khare Street, Kolkata, Tripura, 064079",2024-08-31 09:01:53
e7416477-bb04-44ef-b5ea-63b9fd59c98e,Hyderabad Bulk Store 85,HYD-BU-85,"29, Viswanathan Marg, Hyderabad, Telangana, 288542",2025-12-29 09:01:53
e0b2a4f2-9976-4c28-9159-ab090b0a4e15,Solapur Sorting Centre 8,SOL-SO-08,"34, Sunder Road, Solapur, Odisha, 519736",2025-10-06 09:01:53
98037217-3096-4101-8535-fd3a3bac754d,Jaipur Fulfilment Centre 692,JAI-FU-117,"54, Peri Chowk, Jaipur, Mizoram, 837105",2025-02-07 09:01:53
6bd775ea-311d-4aa3-9916-76d4eecaeac8,Dhanbad Export Hub 88,DHA-EX-88,"925, Bhakta, Dhanbad, Uttar Pradesh, 771853",2023-08-08 09:01:53
43a42e85-924f-479b-bc07-c685790a95e1,Srinagar Main Warehouse 50,SRI-MA-50,"60/174, Bahri Ganj, Srinagar, Himachal Pradesh, 256004",2024-06-08 09:01:53
41ec0223-948c-4659-a738-5c35b74c7896,Dhanbad Bulk Store 27,DHA-BU-27,"H.No. 316, Talwar Marg, Dhanbad, Manipur, 270712",2025-04-05 09:01:53
02d0c647-e75e-47d9-a40e-7b3bf42ce285,Bhopal Storage Hub 20,BHO-ST-20,"97, Sarna Zila, Bhopal, Maharashtra, 506427",2025-08-23 09:01:53
c7c6582a-20ce-4862-b7cd-b40e8da54ddb,Kota Retail Warehouse 16,KOT-RE-16,"990, Kade Road, Kota, Mizoram, 767622",2024-09-08 09:01:53
5810cc5f-3807-4463-9edd-afd2d6633f2b,Agra Sorting Centre 20,AGR-SO-20,"02, Muni Path, Agra, Haryana, 639158",2025-12-31 09:01:53
d9e59bcb-c7a2-4bbf-9331-d09d7ed81831,Jaipur Bulk Store 82,JAI-BU-82,"H.No. 64, Date Chowk, Jaipur, Karnataka, 046782",2024-10-01 09:01:53
6f05d873-0614-4647-875b-3908a8a9b491,Solapur Regional Depot 83,SOL-RE-83,"03/690, Chokshi Marg, Solapur, Karnataka, 026134",2024-10-06 09:01:53
e01dad33-2b5f-4eef-997b-a77ae2f84bd4,Nashik Bulk Store 29,NAS-BU-29,"H.No. 973, Deshmukh Zila, Nashik, Chhattisgarh, 667665",2023-08-24 09:01:53
28f352e6-7e23-4b32-8872-b857721f0454,Amritsar Distribution Centre 11,AMR-DI-11,"H.No. 05, Gola Ganj, Amritsar, Himachal Pradesh, 169435",2025-05-26 09:01:53
13a3fbd4-3f02-43c9-bd8c-3803c4e7010a,Surat Sorting Centre 40,SUR-SO-40,"286, Shukla Zila, Surat, Nagaland, 581380",2025-08-29 09:01:53
0dcf74d4-4059-4db5-b743-3f1783514b50,Delhi Main Warehouse 4,DEL-MA-04,"H.No. 73, D’Alia Street, Delhi, Haryana, 788645",2023-07-27 09:01:53
4335a43d-34f1-42d1-9f12-9f5d5717331b,Hubli Fulfilment Centre 851,HUB-FU-345,"H.No. 52, Choudhary Marg, Hubli, Karnataka, 070557",2024-01-13 09:01:53
14ca3fcc-09b5-451e-9db1-f52e6bcefa6f,Bhopal Sorting Centre 97,BHO-SO-97,"H.No. 529, Banik Path, Bhopal, Nagaland, 874412",2024-09-10 09:01:53
b23d2344-f3f3-496a-922f-60bc60291efa,Coimbatore Storage Hub 32,COI-ST-32,"599, Saraf Circle, Coimbatore, Rajasthan, 586926",2024-03-25 09:01:53
011c9b52-3b03-4507-b502-8c9c30c4850a,Chandigarh Distribution Centre 27,CHA-DI-27,"560, Rajagopal Nagar, Chandigarh, Rajasthan, 551517",2025-10-19 09:01:53
6055b181-d824-4a08-9803-b73ea141517c,Visakhapatnam Bulk Store 45,VIS-BU-45,"75/19, Soman Ganj, Visakhapatnam, Mizoram, 953127",2024-07-09 09:01:53
0fb5221f-b41b-4052-a416-e051e2d00483,Raipur Export Hub 49,RAI-EX-49,"445, Bahri Circle, Raipur, Sikkim, 976213",2025-02-18 09:01:53
8c31bed4-0573-42fe-8fc5-e8898085d2b7,Vijayawada Fulfilment Centre 17,VIJ-FU-17,"H.No. 61, Malhotra Marg, Vijayawada, Sikkim, 152653",2023-06-24 09:01:53
fa6ba32b-41ce-477f-860d-59fd009d8c7e,Dhanbad Export Hub 265,DHA-EX-106,"224, Baral Chowk, Dhanbad, Telangana, 014812",2024-10-28 09:01:53
00179c1b-0aa0-4816-91f3-9711387c89e2,Raipur Export Hub 26,RAI-EX-26,"71/98, Mahajan Circle, Raipur, Arunachal Pradesh, 374812",2023-12-15 09:01:53
d057ab76-bb61-424a-9f8c-3eac59e48c67,Kota Retail Warehouse 351,KOT-RE-584,"81, Krish Chowk, Kota, Andhra Pradesh, 805889",2025-12-31 09:01:53
9e2fe26d-fa7f-4cef-bcbf-87e15f82f4b2,Ludhiana Fulfilment Centre 68,LUD-FU-68,"05/80, Dara Circle, Ludhiana, Himachal Pradesh, 334050",2025-10-23 09:01:53
352d4697-23fb-410f-a461-1d682865d2a7,Bengaluru Distribution Centre 13,BEN-DI-13,"10/56, Om Ganj, Bengaluru, Rajasthan, 990213",2024-01-07 09:01:53
542ccc8c-9717-41a1-9755-50e0f5ca28cd,Pimpri Main Warehouse 50,PIM-MA-50,"H.No. 166, Mitter, Pimpri, Maharashtra, 212467",2023-12-12 09:01:53
487b492d-0bae-48bb-b1c3-5aad264fcb6a,Agra Storage Hub 90,AGR-ST-90,"42, Contractor Circle, Agra, Chhattisgarh, 983620",2024-12-31 09:01:53
6d344dad-212e-4bc3-bf04-19aacb3588ef,Meerut Regional Depot 24,MEE-RE-24,"49, Lall Circle, Meerut, Odisha, 912609",2024-12-28 09:01:53
9290e572-8b5a-4c67-b893-e64e35feeb7e,Srinagar Fulfilment Centre 48,SRI-FU-48,"033, Lad Zila, Srinagar, Telangana, 565716",2026-01-08 09:01:53
b45dca59-5961-4839-9885-81a1a7d4c783,Surat Retail Warehouse 24,SUR-RE-24,"57, Char Circle, Surat, Gujarat, 499504",2025-06-01 09:01:53
51810a08-ae54-4290-bf11-3dbc8f774620,Ghaziabad Cold Storage 29,GHA-CO-29,"896, Chaudhry Road, Ghaziabad, Madhya Pradesh, 508629",2023-07-03 09:01:53
0e547c8a-fcdc-418b-8171-b7c2875da855,Bhopal Retail Warehouse 47,BHO-RE-47,"H.No. 32, Kara Street, Bhopal, Andhra Pradesh, 248764",2024-04-25 09:01:53
66f8a2b5-0e04-4287-9199-eb2caa0e2c24,Meerut Cold Storage 97,MEE-CO-97,"H.No. 261, Patla Ganj, Meerut, Uttarakhand, 745861",2025-02-12 09:01:53
a6cfccd0-2d71-4e6e-b4eb-30f5035096c1,Vijayawada Retail Warehouse 267,VIJ-RE-542,"05/83, Korpal, Vijayawada, Jharkhand, 835442",2024-12-18 09:01:53
558c2575-8bcc-41b8-b8ac-891efca7a655,Navi Mumbai Regional Depot 76,NAV-RE-76,"78/859, Uppal Circle, Navi Mumbai, Bihar, 069656",2025-01-02 09:01:53
e730e481-260e-4a4f-92d1-0fbb4ce6aa1d,Lucknow Storage Hub 36,LUC-ST-36,"32/59, Dhar Marg, Lucknow, Manipur, 223683",2023-12-02 09:01:53
5e537332-5b1e-46d9-913c-7ae9919861d3,Coimbatore Regional Depot 91,COI-RE-91,"H.No. 275, Kumar Ganj, Coimbatore, Bihar, 995578",2025-03-03 09:01:53
80d13cf6-c291-492a-bd3e-204c87813707,Pune Main Warehouse 40,PUN-MA-40,"02/280, Sha Zila, Pune, Meghalaya, 062945",2025-01-22 09:01:53
46a4a0a8-2403-44e1-b1f8-625cec863973,Jodhpur Storage Hub 41,JOD-ST-41,"H.No. 269, Loke Road, Jodhpur, Manipur, 534143",2026-03-09 09:01:53
6dc7b7ef-70cf-4eb7-a1e5-e56029a4b83d,Rajkot Sorting Centre 17,RAJ-SO-17,"10/32, Dasgupta Ganj, Rajkot, Uttarakhand, 679066",2023-06-25 09:01:53
c1bb8b3b-b7b1-4c0f-b59c-41ba5388ba0e,Coimbatore Bulk Store 42,COI-BU-42,"74/772, Chatterjee Nagar, Coimbatore, Assam, 408384",2025-02-15 09:01:53
e213bf4d-45de-4b0b-9352-88fa84d00d6f,Ranchi Cold Storage 15,RAN-CO-15,"782, Badami Marg, Ranchi, Uttar Pradesh, 877795",2025-10-19 09:01:53
bbdbaea9-c822-4c07-bda0-eb0ef8b725c6,Kota Main Warehouse 54,KOT-MA-54,"33/422, Kakar Path, Kota, Odisha, 922425",2024-01-20 09:01:53
e5a5df05-eab2-43d9-a72a-40c2f8071f6f,Jaipur Retail Warehouse 54,JAI-RE-54,"77, Shah Street, Jaipur, Manipur, 575021",2024-03-16 09:01:53
9a8e56ba-2578-4d00-8b7e-6adff0dc57e8,Amritsar Storage Hub 77,AMR-ST-77,"88/521, Manda Zila, Amritsar, Mizoram, 603638",2023-07-21 09:01:53
726cfd30-e754-49b3-9f59-76083f810063,Thane Cold Storage 90,THA-CO-90,"968, Tiwari Chowk, Thane, West Bengal, 204759",2026-02-20 09:01:53
474f580a-c34b-468c-b2c4-f243c323b791,Vijayawada Retail Warehouse 75,VIJ-RE-75,"35/89, Sekhon Road, Vijayawada, Tripura, 069392",2024-01-08 09:01:53
f4e7f65e-5e0d-417f-b737-789d6ad44881,Indore Regional Depot 88,IND-RE-88,"53/20, Nadig Street, Indore, Jharkhand, 167946",2023-09-28 09:01:53
be7e0247-5c51-4459-8289-b9cb315840b6,Pimpri Storage Hub 10,PIM-ST-10,"77/818, Varughese, Pimpri, Uttar Pradesh, 361395",2025-10-31 09:01:53
08df8b6e-808b-4c8f-8216-dcc371faae71,Coimbatore Distribution Centre 39,COI-DI-39,"45/92, Contractor Zila, Coimbatore, Tamil Nadu, 723501",2024-12-22 09:01:53
7a89f456-8436-4c65-890f-e64cc8cfa3cd,Raipur Cold Storage 1,RAI-CO-01,"47/37, Sami Chowk, Raipur, Chhattisgarh, 389654",2025-09-05 09:01:53
