id,name,short_code,warehouse_id
493aea29-89db-4846-a96e-2806cd6f21ea,Shelf-M36,SHM36,9b68bc1d-553d-42b2-99bc-49bbd76d673b
9b65cda8-ab20-4774-9157-41560f9920f7,Shelf-K20,SHK20,f9cb6b5c-17ad-4a23-a26f-f7ffab6fa7c6
da0a5e26-4863-4da4-b1cd-a87e5b527aad,Zone-H20,ZOH20,f271a49d-7f2d-4a9e-8395-112843818cda
ec10d6f8-c3e5-4415-a13b-84aed74d7019,Aisle-V34,AIV34,941fb29a-7fb3-49f9-8941-e5208ef64fde
329fdd1e-76fb-4c1f-8307-833cb4d15ee1,Rack-X87,RAX87,15c32aea-acbc-4085-812a-e54ffdbd994f
febef844-beb2-4527-857d-b945b775365e,Shelf-A14,SHA14,2e15d158-1558-4b2f-82e6-35c85c0983f7
e36dfdcd-279f-4cba-96ec-9c9753fc4700,Unit-W14,UNW14,440578ce-cbf6-4276-b2b6-dcd95345b373
559eb029-0430-4c22-a0df-a317b8b6d000,Bin-X57,BIX57,182ff7d0-fbd4-4534-8e83-ce98139eab2d
999c58f7-2b87-4132-8fc6-1f3758e18307,Bin-R69,BIR69,bb6bc5ab-0ef2-4688-a8e1-b24f91969c4e
b087f92e-08ec-4d5a-8738-7458ca0e1826,Rack-Y72,RAY72,76aa5bba-3704-40f8-8042-6d6105d4f814
63027c28-5524-4a72-9c72-239b4299ded3,Bay-H58,BAH58,35050e93-e268-4437-9310-d4130b1bcc80
7b42336c-15a5-4499-83f1-9995402553a0,Unit-V98,UNV98,d59c357d-62a4-47f6-a933-d379bca96d3e
2c54d8d9-ff33-4805-bfbe-7a1e9d8f6ecb,Aisle-M66,AIM66,f2cf5f4b-663c-4c03-b76c-537152f4a583
aab851db-89e0-4bdc-8c6d-b270c4ec6aca,Row-Y77,ROY77,b7ace3a2-0406-4278-8ec9-5b7df6200e59
878cb878-e2d0-4d0c-a074-405b556f6691,Rack-X02,RAX02,554ed63a-760d-4591-8fb3-6e242c3e3be6
cffd358f-bd3d-4f7c-8541-6b7fc1a720ce,Rack-K66,RAK66,a48fbe27-7521-498e-8bdf-ce7fe53c3a37
88fc889f-29d9-4ca2-92fb-808317c71897,Bin-T02,BIT02,c87345e2-a826-412f-9247-b0955a5cc8c7
15f8b7e6-3b0b-47b4-8e6c-634791bc0d42,Unit-B70,UNB70,6eb335d6-af28-4757-b774-2620341b42a7
27948983-1e1f-4884-8263-973298b1de6c,Bay-A25,BAA25,6df1b078-4fcc-4b01-b05b-a81bca5fd6c3
015523b1-216e-4123-888d-912ba5b7c760,Bay-W04,BAW04,2f7f7398-38bf-4a15-8700-939775e5b6ad
842f38e3-647d-47d8-a40b-de34d3d40e7c,Rack-R95,RAR95,7fa4845e-40d3-4df8-a9ff-e8476395c74e
d29ce360-8320-44e4-9dda-491fd368bb0a,Rack-K49,RAK49,d7448a35-f086-45d0-8744-3f1303ea1087
b9900b18-3bef-4b2f-9d84-5f531303ee06,Zone-U67,ZOU67,aaab802c-1f9f-4c51-8fff-088cf86d5834
6b5783c5-7dac-4f71-979f-84dd736ad10e,Bin-S05,BIS05,2a5f7a49-8ae1-4b16-84b6-82ae7a9862c3
823830e4-10b8-48ff-916c-756472812ffc,Shelf-Y31,SHY31,c7dcb50b-729c-4005-8e68-8bbb05941a79
12738310-24f1-4b05-83a9-4e6f18a62f62,Shelf-N90,SHN90,6c5d701b-7846-48d9-a4f1-2a44f6e7a67d
25c1e3dd-b22b-40d0-98b7-53e32641090d,Bin-J54,BIJ54,40c43f4c-2457-4243-a4ed-69ba5ecb20fe
db984ae3-19f6-42d8-a1dc-65b8024e84fa,Aisle-U10,AIU10,1aee3f7d-e866-4c29-b1de-f053e9fb053f
b7ebb45a-c512-4786-ad59-fd773cf633ab,Bay-N58,BAN58,1356eab5-5b29-4ae3-b86e-d7979e16fc34
d54f26bb-1f9d-47d4-8830-8cc0890c86cf,Bay-E65,BAE65,b7b21925-3751-4049-b68b-83f7f6844a46
62cf7de9-93c7-43a2-951f-12b4a364efb6,Aisle-W88,AIW88,dc5d540c-5026-49a7-bbd8-06e350455df0
8fc79767-1e0b-4fb9-9ab5-441366c029f9,Bin-Q25,BIQ25,fdbc870b-444b-40e0-8743-8c1d85e9a77b
70596fba-627c-411d-aa97-58079b958558,Aisle-B59,AIB59,0409ffcb-e0a5-4af8-80eb-a021ad50e8d0
dc3dbe3c-c2ab-431e-8eb3-8f3b2feef3bf,Bin-Q72,BIQ72,f2b019d9-89b3-4dd2-8fcd-a82623903197
1b2fad82-4bc2-4bab-96b6-c5a8c9664769,Bin-W93,BIW93,2058dc65-db3e-4e48-b167-98f79f0d1c85
e0b05346-2f40-415f-8e10-b1298b1cd915,Bin-C23,BIC23,a5d83df8-8986-4d26-b732-976a1d48ac36
0e8f8b23-5da7-41ad-a4f2-7c19b5fb9051,Rack-S20,RAS20,13a3fbd4-3f02-43c9-bd8c-3803c4e7010a
a389a095-9835-464e-9cad-15f979ac2a69,Section-H11,SEH11,e26ca13d-064d-4f03-848c-4933ddee8c2a
7bc26cf5-c2a0-45f4-8795-6d64d2d6f9d6,Block-L54,BLL54,402b0865-2a03-448c-a60c-fac2db4ce749
c876804d-379b-4ec6-8ac6-fe8c29ca1ddd,Row-W16,ROW16,33f88b96-777d-47d3-babb-dffc7b7235b8
cd3f3843-4a49-4c28-b717-734cfba05836,Block-L63,BLL63,7a46f2d4-4811-4b54-b94d-a486c4810df2
15ebf61a-e95e-4342-9b84-847b127f360a,Shelf-G03,SHG03,19932a97-0be6-4566-ba04-b0252d2eac06
96775c20-7fe3-4005-9c43-f25ee9d1af74,Bin-T45,BIT45,3ea6b2bc-ac51-4ce1-bacc-89e88332b09f
c5d4da01-ec11-4da7-81ff-2b97af6513f3,Bay-H65,BAH65,48ae4295-2a94-4546-b5dc-ad3ed40fc9cb
81555d91-a6c3-4bf7-989c-2099b54b88da,Block-J84,BLJ84,0b48b996-b32c-418f-a670-33f83ae61fa2
19a154ef-1832-40b2-9e33-147fecf782c3,Block-I46,BLI46,f8562ece-16c3-458d-b68d-2d5404d1ce16
a2bdbcbc-a5d8-4b2c-a9dc-4db43f496e7b,Unit-M19,UNM19,016ed0e3-f454-4275-91dc-5efb766a8485
e0e4dced-d660-4434-85ac-9a6ce8adaf59,Zone-G17,ZOG17,eed2d737-7118-4929-8f52-cf8d5679bead
835ecd52-d2b5-452e-8d6f-94dad167e6c4,Section-A61,SEA61,0d885301-5660-4bf8-9d24-25170fcf9247
93f353af-6153-4b8f-a9f2-a2b8c49c03b6,Bay-X71,BAX71,5aaa2a0b-8ce6-4221-a635-9d9f1b5b0050
8d3fcd9d-c16e-4761-92b2-4f3d72a36822,Block-I13,BLI13,8e20ff28-56a1-4f6a-8842-a4bf272f7dd6
ed6490ef-73ef-414e-9d89-65bdda0b8bbb,Block-D28,BLD28,1e944224-42c9-448f-ba7a-4d9602a33407
3ed8cc35-ec20-4dda-92e7-7ab1f5e0134a,Zone-Y47,ZOY47,047aca0e-2108-469c-a91d-7628b477d71f
5c1d0dc4-4f97-4b08-a7c4-ed40ad22730c,Bay-K70,BAK70,6055f2d2-6e68-4e03-be9d-7ba901bf8170
e3787d76-4f91-421b-9329-84c6979a4e62,Shelf-Q96,SHQ96,4e51fcff-b15e-4b45-97ac-0a9d8877c765
57113168-4d95-4631-b345-00bc53a623f8,Zone-Q26,ZOQ26,eeba5d28-bcb2-483d-88cb-b49609508907
6af39424-44f4-4083-bff4-6afdbb4973e4,Section-J05,SEJ05,922067b1-dd3c-44cd-990c-0da31b2b4276
1fc76376-072f-4feb-9961-b112463f555f,Section-L35,SEL35,88050761-59e8-4739-bf21-3830badd9bf3
79d9b135-5a04-4f2a-b11d-524c1390ec30,Aisle-V82,AIV82,59c16242-624d-4efd-a4ef-8763fbefe814
73b84fa9-8081-4972-8695-a56e58a740b7,Unit-Q46,UNQ46,5dc6f492-13b7-4886-9557-f6d904284929
dd13448b-9e08-454b-8304-9ff48b3d6313,Unit-Q16,UNQ16,0657b697-93cc-4ecf-b0c6-4a03e5546915
07a67682-06cf-4ec2-afe4-3ad9da87ab86,Aisle-A56,AIA56,0db954c2-52cb-4488-888d-138c59cca993
900a6634-fd97-418c-b18a-63b5e86d0ba7,Zone-M79,ZOM79,fce7ec51-cbcd-4c14-8ef0-251b3091285c
c28da736-a279-4c39-85aa-eb14d31356db,Aisle-L86,AIL86,769e4940-5893-47ad-84c9-8b4bc2141aa5
60fb8e63-73d0-4c9a-b043-82b30b610338,Block-Z19,BLZ19,0ea082c0-e772-4ebb-9b18-fbe584b9ef20
b4a77c9b-41f3-44c4-9492-9b3e004ddcf4,Block-W21,BLW21,06d044b9-03e1-46b8-b1bf-d1b4fcc4ec47
fd3572cd-312d-4137-9f53-77998c6e44a2,Section-N69,SEN69,3933fe82-f9d3-4daa-a3c2-be28194b2217
e9dd152b-58e4-43d2-8a04-b2a568320d9c,Shelf-Z23,SHZ23,df2e0412-dd37-415f-bb6e-622400eb3de5
dca2ff97-6113-4292-9a35-bde9c285c242,Zone-H33,ZOH33,e0455c53-8086-4270-98f3-ff254369b16e
d8b31cc7-d449-4e83-8068-6696ff22767a,Unit-G79,UNG79,20d2e885-4da7-4062-8f76-3776429c320c
332f5bc1-a015-4e89-a43a-24128d6088b8,Zone-K82,ZOK82,e0fbb2ee-5de1-4e94-9f09-a76864ae6cd7
fa8908cf-599b-4f7d-9082-521e11a44610,Unit-X05,UNX05,59274351-8ea5-4efa-be4b-b80e26def5d5
d1538a27-8751-4268-b00e-2bcc379ccffe,Aisle-Q03,AIQ03,1a7f1c3d-e2bc-4fb8-954d-fe7a83e3c7d0
e886a9b3-f6a6-4525-8160-747e558da887,Row-P11,ROP11,cc6651ec-67c6-4731-afba-3c20bfac71f3
190d8a98-1b59-401a-8d65-6040f43bd498,Block-E73,BLE73,e612822e-2c99-4ea5-8e11-cda098af571b
0d4f3396-0c06-4d57-884c-b3cabad9ec22,Zone-A18,ZOA18,4e1e1da0-855c-44b3-bfbd-409cf81ca702
8b884657-b399-4123-8e84-472c18934636,Bin-J35,BIJ35,c7ade585-981e-4bf0-bca7-be9c6bf97266
c9b4a795-024f-4f30-965d-ad58fa1d27cc,Section-Y47,SEY47,8bdd40e0-4330-46b1-87dd-cc223276b684
fc1367c6-a8a6-4770-bce3-263d0a092e9e,Bay-D83,BAD83,07080c0b-52f9-4cf4-9e74-00d0019dd728
78f04ba8-e6fe-4c9d-950b-53c64223dd09,Section-T10,SET10,01cea3ad-a260-4cf2-b5ff-426f8c8c5f68
c09c0941-7a1a-40bf-9773-c9d88281376f,Section-F31,SEF31,f3728133-7c86-4251-a52c-d69ef74ce668
ec9ccc7c-51ae-4f0f-a200-85c086a3fbc6,Unit-N85,UNN85,08c5b9fa-5efc-4e27-bbf5-df0de2fc8611
fe07d926-2e11-4750-aa0b-b472bab87445,Row-S82,ROS82,1335a281-0656-4d9f-9466-5757a1cc8200
9a8403eb-4612-429c-a4d0-d227d84902e1,Block-N82,BLN82,89766037-86ff-4da4-b677-6163b37fbac6
bb75815c-a375-4c83-92d3-35a480351280,Bay-P62,BAP62,875a8337-4e49-4f6c-b0e2-4b3234224b71
4801fa9d-4267-4c0f-a8a8-14443db8b3a8,Rack-W13,RAW13,37837905-f40b-4b09-baed-be7aa73888a6
7b57c9b6-c9f9-49e0-bffc-cff24f700341,Rack-J01,RAJ01,48d13bc5-4771-4367-870d-8774066fe98b
c8f87c98-879b-4f4d-9ca6-1ef35851a265,Section-Q33,SEQ33,5e964a41-a89b-49b1-b2e3-1b8a947da481
409fce83-da03-464f-b447-11a4e3e4b305,Row-R23,ROR23,ea071430-e34f-4401-9d43-b3f36674d63a
b474619d-ed06-44f0-9f3e-0add5b1efc57,Rack-Z11,RAZ11,f2c003ba-ae0c-4bff-b507-b53701bf3259
6a846981-7a5e-413b-ab7a-8c3491297ef6,Row-P92,ROP92,225b475a-980a-4787-8885-762b89d1b2f2
95a14bfc-4847-41ef-aaee-7e4feacbc00e,Bin-Y45,BIY45,b535d281-363d-44fd-9283-6dc61b7e6a8c
cba8b702-9557-472f-832f-87f09b86034c,Section-X37,SEX37,28885641-3ad0-44c7-bc28-b76cf74c3cfb
e8b96dcf-06e7-4c7e-bce0-40f548e83200,Aisle-K28,AIK28,08b6e867-54c7-42cb-93cb-c66f0f8f794b
c72880ac-c4d0-4bbc-bbd6-ebee3e56f7e0,Section-T17,SET17,5c595782-b339-497b-a03e-9a89e1a7474f
41a039f4-c3aa-44bf-bb4f-edffb1ade986,Bay-E47,BAE47,a6abb626-23e4-4695-88d5-dda4481a9478
2f6754d5-5e9d-43b3-bea2-91c5a9ac4f95,Row-O99,ROO99,a313be89-3d5d-4e9b-b80e-775706f3dd8c
487463a0-9746-4d1f-8e63-9bbb15b0c908,Row-O33,ROO33,5eb420c3-42df-43ee-af01-3f9adbbe0276
c3780ad5-f844-4577-8a91-312b9345dbcc,Row-V44,ROV44,4410c2c4-b4f7-4a09-ac0b-a52a9a533eba
3da42bcf-baa0-423b-92ea-135e02f9a940,Aisle-D85,AID85,52beba56-d930-4e97-8b63-81600e892b0f
419c0f12-2bf7-4f71-8096-9da475b35667,Unit-L24,UNL24,a48fbe27-7521-498e-8bdf-ce7fe53c3a37
f42bb319-eac7-4b0c-a4a5-dcbaa85749cd,Shelf-J68,SHJ68,2ab988e6-7404-4b16-8a2f-5b0f74416a21
803194c1-a621-45c8-aa94-c164a0f59559,Block-B30,BLB30,cfa68af4-deee-4b3b-be52-1d68d74ca9ed
ea93f832-860e-42dd-82b2-7b6e8cac36a1,Section-Q30,SEQ30,f62324f4-7d1b-4090-aa53-093ef03ac4f5
050075ec-54a7-4115-86d8-e4401a0cf134,Block-W99,BLW99,8098f7e1-169b-4c29-8e35-0207f96e75ee
3b253de7-dcd3-499e-b1ee-ec60c8670c6a,Row-R65,ROR65,614bf780-18d1-4361-9d42-fb0bb61be873
83e7a632-bd92-4590-8a3c-175fb82ab27d,Aisle-Z03,AIZ03,ac46534c-dbd6-4d85-aacd-80fe942b159b
8547e60f-4b9d-4a64-bfc3-1ce2831030b0,Row-K89,ROK89,94f10b48-a1eb-43d2-bc06-5123c87e8deb
b5ccfcb5-db2c-4e5a-8948-9d9bb2058f14,Unit-H48,UNH48,78ea001b-3c64-4895-96b7-792fb9b19811
dcbf8b00-5f1e-40ef-a799-397e717af1cf,Bin-J58,BIJ58,a45b624f-3a55-440a-a70e-4d4c7795847b
96601b73-8714-41f7-8c67-6273567887d3,Rack-M74,RAM74,efc57e51-5707-450d-a2bc-4c78e54f91f0
c1c2f8f7-6ca5-4e9f-8f79-c5b855c1e2ec,Bin-F68,BIF68,22f3374f-a777-48de-81f5-8ee79f8ba177
5bf9dc3f-6c4d-4ebb-b7c3-1132211ba949,Section-E83,SEE83,0a7b5952-a076-4557-9129-833f7a415cd2
64d4677a-4995-4b29-b7bc-d9a58f0eb891,Aisle-K40,AIK40,351f8716-b59e-49e1-9faf-2881739656d6
a69013b0-e41a-4932-b6a0-19792541b9fc,Shelf-N92,SHN92,5be7b3d8-0a1b-4812-b77c-9fed954d16e2
aa43fff6-18e6-4142-bce9-8debf2fc4c2a,Bin-J53,BIJ53,21e77db2-85b0-4a5e-a0e1-4ea3144e1b0e
b1705595-0b0b-4aad-8cb5-e30a8259ac30,Row-Q86,ROQ86,780f85da-d907-427d-abc5-4b7d34fadbdc
c2326d0e-7203-49c7-9e2f-11151c41e63e,Unit-Y73,UNY73,32e91734-1075-4430-9432-0450dad664bc
1a63904f-b089-45e5-9b63-5f0484ab6865,Block-G92,BLG92,bb426af4-e4b2-45a5-90eb-1e79304244e0
d9524ac5-fb3a-4674-a5da-a3a77b0e0330,Shelf-H74,SHH74,49d90e11-4ea9-4c65-8e2d-7ade68dc3bb5
418b844f-52d1-4e66-914c-d314e769cbe9,Bin-W38,BIW38,1cc86168-9dff-4783-9549-87661835c338
6d1591dd-fc92-4634-af20-b7c7a16bf045,Bin-E91,BIE91,b07df43b-1200-4abb-a83a-63e7e6f7e093
53065c86-0860-45af-a418-b2727315d7de,Shelf-W72,SHW72,ee4b9748-221b-43ce-9fe1-e71c5092d002
2fccdf07-f588-4586-8177-7a5574b1213d,Row-F30,ROF30,aea1c847-6076-4e66-9f69-2a16399313d9
a2cd4137-b0ca-443c-9b0a-5058ee8edd88,Rack-C80,RAC80,abc9bd8c-0595-4575-b4ec-dc696c991b56
10c7f5b9-eb5b-4a4b-ba5e-765ff2098bec,Row-G64,ROG64,948171ea-003f-4092-9ac6-f6ce72406865
8c6734cc-f2dc-4904-b78a-8a47fc151f9d,Bin-N18,BIN18,1fd9421f-6b51-43bd-829d-f88a6fdc44b2
03ee8f51-3f76-4f63-8671-486ab6c89b79,Section-Q75,SEQ75,c725f961-9c65-4899-bc58-faf097bfb52b
6bdc6cbf-10cd-4e86-ae2d-c437890a1cd6,Zone-J99,ZOJ99,6a5028e4-070e-4bfe-9d3d-dfe8a25df34a
27963a0e-2e6b-45aa-9829-1274ed8cb482,Bin-P87,BIP87,5d7886a6-5e62-4a2d-8eda-bb2bff7c7fc9
6e2003e9-a59e-4282-a3af-219826aa746f,Bin-C91,BIC91,d6e17014-1e02-4551-8d33-3ecc6a856834
665dfee5-ab6d-408f-a0b8-399df40270bd,Unit-U81,UNU81,c761d474-7dc1-4bca-ace7-a9c6d381d32e
156d48d2-db31-4667-8546-92a5c218940d,Aisle-A06,AIA06,420aa699-6d35-4512-8a02-132f151ad46d
05d12862-27a9-4ae5-b60a-74543e67fc6d,Shelf-A04,SHA04,71d66db8-f25a-41d7-9e02-3da6590b097e
a2d97347-2454-41ee-9cad-bdf0afd474cd,Bay-F65,BAF65,23bcd5ff-3167-4dfa-8483-d65e6c36fdbe
83e5b9b9-a98e-4f02-ba26-d29411182bba,Block-T08,BLT08,ef05e30b-d4fe-45c3-9cb0-d0c70544fd45
fbac2f96-f7c9-4ddb-bc0b-ef837486e010,Aisle-K11,AIK11,ef4f98af-385d-4df3-a776-2a37f16b5a15
e70fb8e5-3c2d-4152-98fb-568c6fec8cf4,Row-K76,ROK76,55898e84-0230-4f59-b18b-a17ad6a70795
0fc676d6-b0ec-41c4-a9bc-7865627bde77,Shelf-I75,SHI75,684505c4-2c71-4ce9-8c2e-fbdb225a0448
4035ac55-5ded-43b0-a772-cd714e4e1980,Bin-W51,BIW51,305e822f-1493-469d-a18d-252fac8a41f1
b4271fe6-1d15-4fed-88fa-775a16221d08,Shelf-U90,SHU90,68f843ef-2523-457d-a09f-07e9b4c37023
830d468c-e5fc-4990-b8f0-6a97a90683ae,Unit-A01,UNA01,bae6790b-c215-4edb-8cdc-5d6dec2c1c16
ab0734ff-801d-4b40-af53-e09a9488c78b,Zone-Q89,ZOQ89,2ced580c-d86e-4da6-bf04-38ff3f8f0eef
2574f713-1d67-4d38-bd44-1d19918b5f50,Aisle-I21,AII21,97cc0400-7e76-4e4b-a15c-dd70713ce368
fe3e5586-a086-47eb-9b44-77e46cdd8b2c,Row-V83,ROV83,aceb67b6-9c9b-42b3-8fca-e3b860445275
a0fe6c94-229a-4622-aa1a-c7dab456f3ff,Bin-M55,BIM55,be6f8605-f564-46fb-9a1d-bc6166aeee41
6bb95f95-22c0-4518-af82-1ba5cb192e01,Aisle-T39,AIT39,877fb118-6693-4198-9eff-6c7be2e1e1b1
bf9f06e1-9e71-44df-8038-0941ea8a9214,Section-B45,SEB45,21c70f63-ddc0-427e-8945-f014ff537a8b
207b60d3-0b9f-4037-8ec6-07f6f321f4ab,Row-D76,ROD76,2f855f15-500d-401a-af03-525ff79070f7
fd4e822c-7581-40d6-9983-2826324d37de,Aisle-X43,AIX43,d6e17014-1e02-4551-8d33-3ecc6a856834
93b14145-22fb-4219-8453-6b77ad57b606,Aisle-U28,AIU28,728794b0-0f5c-4234-993e-3e5b04bf1d4d
0d317534-6ebc-4396-af6b-5adf91bdf6f4,Section-Y31,SEY31,95c27f4e-7ed5-49d8-89ed-e8d258716afc
526b24b6-71cb-406c-ade3-25204ef765ad,Section-N60,SEN60,d72a4b8c-0aa2-4f92-8f6d-49da7517ac31
e742522a-1639-4c56-96a2-8375c989bf06,Row-V62,ROV62,ff2d780b-b0c5-4e9d-8942-63d2f2c51099
b2e4045f-ebcb-45d4-96fc-d4bb493c28ba,Row-G33,ROG33,4fef94c3-2358-47d8-b56c-449cdfceeed0
a49b5aca-bf25-4ff3-8e80-2489758d9f40,Block-Z99,BLZ99,bc842075-d0ff-4a1b-92e1-6abd7ecf6f06
5c2860f6-8c88-44a6-8771-113ea7d4c558,Unit-P42,UNP42,9a27da9c-2e89-4370-ab01-fd56c554ed6d
6a5b8c11-33e9-4fcc-838d-c67d7dbdffc5,Section-V09,SEV09,b2e2b0da-eca8-4e66-be91-d4588a586b4e
d307069e-5a39-4dbd-900c-91cc32f40dbd,Bay-W83,BAW83,c18d7b9a-8dd3-4dc1-b266-b4e128f1ed83
6124089a-f6a7-4244-88f7-238fdc6c0e79,Row-T12,ROT12,e93ea889-8a08-4acb-8440-4f658d5922d4
87c8121d-3f70-44f3-8cb1-0642368553c2,Rack-P62,RAP62,d0d4ea14-e080-4bb1-a3e6-34a8671c9c06
48d9d00f-f5d9-4d0b-b7c6-ad2c3a8c8dec,Aisle-Q04,AIQ04,4313051f-d745-4744-9ba1-8e7daff361c1
cb312871-a6f0-4bbc-979a-5cf54f61c229,Shelf-V74,SHV74,35750288-e7cb-43db-9ca9-b47537f20fc4
f76f2aba-dd19-46bd-87ea-ec8d7799dcd6,Rack-P34,RAP34,92262636-fd07-4725-abb6-9b52084b0ce8
0bb326ed-9ce5-40d6-adb1-54f27e33c03e,Block-W53,BLW53,441ff02e-6557-48d9-b6df-ced42672f485
361a9bd5-8958-49da-ac41-ebf816c54c62,Row-V35,ROV35,2d4acb3d-ba28-403d-a48b-98fe9dd5a986
04cd9eff-eecf-4895-862e-0524ffe7f445,Aisle-Z96,AIZ96,e34c9d64-d4c3-40e3-ae04-9ff71a3b2782
a257a01f-f0ad-49c6-958c-e6eb5bb8c3f7,Row-D97,ROD97,f39c9e3b-ace5-4a06-a00b-680f0aafcd3c
266b736d-9bc4-4916-95d1-cb388015cfb6,Bay-Y30,BAY30,c7ce7a3f-4859-43ba-8cc9-6093f0d9edf8
8e1d2901-71b5-4e5e-82fc-ed171a5e0f8a,Block-N65,BLN65,b810b323-eb8b-4940-b5e6-149723750811
eecc21bd-5a37-43c7-b046-a029e2afa4f8,Rack-G20,RAG20,8368ff19-c6c9-47d1-9c9f-e83ba87cea98
b938c24f-cdd2-48d1-bba6-00663dfc69a0,Section-M74,SEM74,e3ca16e8-7072-491b-8e07-4941fce35318
3ffbdaca-c31c-4378-9c15-e29708bb7af7,Aisle-L42,AIL42,1fb2296e-7e52-4e8a-99ee-d586a04d3ba0
2f7c755a-8688-474d-9da8-d9a73c8d03a4,Row-X95,ROX95,a95cc783-ae3a-4c79-b2d1-d9a8fca0c57c
c55adbed-b44f-40ef-bfbc-a27b9dc78ac1,Row-G41,ROG41,f6971804-ad5c-48b9-ab4e-e0c25003c43d
7d65d9c3-5289-431d-ba82-2ebf7cf9a78d,Row-R98,ROR98,ca569ae1-dc43-4e9a-8de8-d4a708f17b66
3f9486db-5b78-4feb-97ef-5fdba0479cac,Rack-V64,RAV64,5f5ffc2e-7992-4da7-a563-2503f91e26e4
824b71ee-8dcf-4f0a-856f-527fe6a0cd96,Unit-W29,UNW29,d89cbf51-ece6-467e-aea4-b8fb5dcbe32e
cd26977c-b92e-41bb-94c7-cc535ae91e85,Bay-Z60,BAZ60,1bfbba90-1f3b-4eeb-80ac-8ddb4d60eb3f
8cbe06a1-6929-4c94-9c52-06c83ad902d4,Bay-X54,BAX54,9abf9a93-ae77-4d5e-b514-2d26306a42ce
a488fb48-522d-4baf-a588-5dabcd1ac6a8,Aisle-V49,AIV49,788f4f77-7168-4691-bc07-d2d85a6aec6d
838fb0a0-be62-4977-ba25-a04730b7cc75,Bay-T90,BAT90,9976ace3-7bf3-4438-8d06-1a9dd5344513
3e130e65-7b23-42dc-8acf-ba3d71dbcf10,Section-V52,SEV52,e241d50b-9aab-4957-a42e-8307d06b39c8
520078aa-1e21-4719-93b3-8e4d490bc1e6,Shelf-Y74,SHY74,4cc51216-c9d6-4b17-9f16-66a3297f0919
ca0bb67b-3be8-4479-b09b-bd5bdfd8b5e9,Aisle-O43,AIO43,0456fd4b-c37c-4c25-bef1-b65847a8197f
ff285edd-4631-4822-8456-3fe71ee7dd7e,Bay-I29,BAI29,f02d6d4d-659e-4235-9f27-7a01510374be
228d4147-092e-4e95-9854-04e6682709dc,Rack-S41,RAS41,6c374e61-98a9-44d7-97f9-7fe19eebb16a
dd37a687-9ac5-45db-83a3-b78492fb1432,Bin-K51,BIK51,03dba6e6-2b52-42c9-a0c3-e7fe45f5a8c0
8dec915a-2044-414a-9035-37eefbfa3b8d,Section-A08,SEA08,6286f4f0-1e2f-462f-90e2-6b9f5e903fa9
266cce1e-8a3a-43a4-976d-5c0c38b9e124,Section-M19,SEM19,2520c634-2f24-4c51-9739-c5d1490e1389
ee8ef0ec-76ae-412a-affc-e0aee57f6017,Rack-L87,RAL87,089b05ba-3560-4199-8292-a42b84986f4c
dca127ce-7b8a-432c-abee-4711bd72b194,Block-I08,BLI08,3ce2121a-3bdd-41a4-aa4a-e20fece952f6
1e05f34e-0b7c-4a0f-9844-074d0a3a9ce0,Unit-O95,UNO95,cc2e8091-a310-43f9-a32e-206352da5bfa
d0889d51-3879-4bb2-92d3-c5a7076e6e5e,Bay-Q14,BAQ14,7f8c2b24-bb64-463d-ad82-0db1d891395c
8354c34f-5496-44ce-a35f-f4081237d417,Section-X84,SEX84,4dd189a8-3e81-47de-ad59-9413fa9d5beb
7fb7e56a-745b-4a06-87c8-bd3a320b4729,Section-W94,SEW94,555a94e9-eadc-44da-9b40-9d36c21bf3bf
cd2ad08c-29cb-41a6-afc4-6c1adbb24b68,Section-T54,SET54,cba5ddac-f682-418f-8e52-826f2f76f07a
6ffe784a-48e5-4a8d-9d9f-8cb567f7cd23,Aisle-P81,AIP81,d7c5a66d-8b78-4b7e-8ec9-dd50fc2787da
161eeb21-9573-4a81-af01-a83061d0ae56,Bin-K75,BIK75,68b38b8d-18f4-4354-bfc1-64638d0b9512
472d02f5-79b7-4371-9448-9ccc99621c27,Block-O59,BLO59,a288f5c7-9032-4ba5-929d-56cadb8748ca
bba902c6-a8de-4886-9e46-2be14f62579b,Rack-K47,RAK47,da6c0ed0-dcf2-46f4-b004-50529975d492
e889394b-67c1-4dee-ba07-785190df3888,Unit-S75,UNS75,3fcf26dd-24a8-47f1-a2a7-4a0cbdb1af01
0f43894c-137c-411f-923a-5a8ccbaa1cbf,Row-C24,ROC24,bcd9bf71-1ef1-4a5e-9df7-9831fc0599f6
124a8cd6-f737-4292-aa07-9fa819681309,Bin-M78,BIM78,78ea001b-3c64-4895-96b7-792fb9b19811
fb946880-dfbf-4c94-a9be-7d6f9bf8cdea,Shelf-K38,SHK38,3b891c65-8673-422b-8cd0-f80a55a5a3c9
760e0f55-62fd-4916-b9a8-b643f59b39ed,Aisle-P02,AIP02,64a4e113-2a2c-40dc-af9e-6073a21c55b4
2a45f23f-0ef7-4d98-aa2a-b534be819965,Aisle-S32,AIS32,a911d736-1ca2-42e1-8cdb-d97504141d59
a8400d80-d0a7-4ed4-913f-4303fc710aa2,Shelf-G17,SHG17,7b82ea13-d8b3-4c50-8cf3-73670a40ec2a
e6cd76b7-a919-46d3-b3f9-8ac8707ea7fd,Unit-S25,UNS25,51810a08-ae54-4290-bf11-3dbc8f774620
