id,type,status,reference,source_location_id,dest_location_id,created_by,created_at,updated_at
8e08a4fe-88c2-4b59-8a30-8f48e14de79a,delivery,completed,DLV-20260314-0924,d0e0f157-bfc8-4a20-9987-3bce390cd21c,,00000000-0000-0000-0000-000000000000,2026-01-12 09:01:54,2026-01-12 09:01:54
33f03905-8436-4148-8fd3-12ca8886d011,delivery,draft,DLV-20260314-0925,a11fee37-666a-4647-8da8-2db2e8712847,,00000000-0000-0000-0000-000000000000,2025-10-26 09:01:54,2025-10-26 09:01:54
5445f908-c9d1-4f99-b51b-5608b1b11308,adjustment,confirmed,ADJ-20260314-0456,064d4a88-73b5-4159-9629-23e389551f84,,00000000-0000-0000-0000-000000000000,2025-11-07 09:01:54,2025-11-07 09:01:54
1aa344d7-6a21-4ed4-bcca-c1655df11438,transfer,completed,TRF-20260314-0746,d27348d9-5070-443c-bf1c-7f12087ab3a6,099e0f2f-9839-47cd-ae52-20e2d277b235,00000000-0000-0000-0000-000000000000,2026-03-10 09:01:54,2026-03-10 09:01:54
c28a74ac-7df0-49b3-82a2-12e1f92b5fd0,delivery,draft,DLV-20260314-0926,5c14a570-7536-4a3c-b0ea-4ade7c0ffbfc,,00000000-0000-0000-0000-000000000000,2025-08-21 09:01:54,2025-08-21 09:01:54
af9b6423-4df7-49fe-923c-e176d5748bd5,receipt,completed,RCP-20260314-0910,,9ec53fa1-a746-4dc7-87a6-3231d69d6659,00000000-0000-0000-0000-000000000000,2025-11-14 09:01:54,2025-11-14 09:01:54
34dfea87-c1f2-4b3c-9407-22e98c6b49f1,receipt,completed,RCP-20260314-0911,,f99ba3a9-dd38-4523-990a-668b4cbcd0f8,00000000-0000-0000-0000-000000000000,2026-02-14 09:01:54,2026-02-14 09:01:54
dfb91410-d7a6-41cd-a9c2-b5a0243462d3,delivery,completed,DLV-20260314-0927,2f026e84-479c-4f58-b544-55819996b46e,,00000000-0000-0000-0000-000000000000,2026-02-06 09:01:54,2026-02-06 09:01:54
90eb0f60-af15-492d-89f9-66c52f1987ef,delivery,completed,DLV-20260314-0928,104a072c-6ec5-4ac5-9276-547abc742fe3,,00000000-0000-0000-0000-000000000000,2025-12-27 09:01:54,2025-12-27 09:01:54
03290da4-96aa-4c30-99ac-71b690117df5,transfer,draft,TRF-20260314-0747,5670daed-b19c-4265-967f-a7f6b77581a1,e33d1c1a-6478-454b-98a3-02bde77ee685,00000000-0000-0000-0000-000000000000,2025-04-26 09:01:54,2025-04-26 09:01:54
589338ae-53da-4a89-8eae-dd0e8ffc871f,delivery,draft,DLV-20260314-0929,21052002-5f03-476d-bdfd-37e30388a8be,,00000000-0000-0000-0000-000000000000,2026-01-31 09:01:54,2026-01-31 09:01:54
36b8213f-9ad1-408b-bed4-c233bc0104ff,adjustment,completed,ADJ-20260314-0457,85d41e8b-22cb-4aad-9ccd-0bdae47fd9f9,,00000000-0000-0000-0000-000000000000,2025-05-06 09:01:54,2025-05-06 09:01:54
aa7c6d5a-4e41-4093-8619-238f6f021566,receipt,draft,RCP-20260314-0912,,dd36273c-5c28-4f4d-bb31-b914537a4577,00000000-0000-0000-0000-000000000000,2025-03-15 09:01:54,2025-03-15 09:01:54
b1276eff-c77c-4f70-965c-361ae4cbb2b3,adjustment,completed,ADJ-20260314-0458,9a3278b7-a4ee-4ffc-82c0-82022573ee65,,00000000-0000-0000-0000-000000000000,2025-10-18 09:01:54,2025-10-18 09:01:54
ce12ec3f-65a9-4687-b773-b9d70a7d82fe,transfer,completed,TRF-20260314-0748,ad1fdda6-31db-4d72-9f74-61cd598104c0,937a11c1-c6f9-4bdb-a61e-94efd3fc9b31,00000000-0000-0000-0000-000000000000,2025-10-14 09:01:54,2025-10-14 09:01:54
91063fb0-9fb0-4c4d-a00e-9c5ae29ac76e,receipt,draft,RCP-20260314-0913,,5dd08cf4-199e-44db-9ee0-88138283003a,00000000-0000-0000-0000-000000000000,2025-07-24 09:01:54,2025-07-24 09:01:54
f3869f8f-51d7-44a9-80c0-6154576cd1c3,adjustment,completed,ADJ-20260314-0459,3448c7fa-b63e-4dd5-9c5e-90e1a739de7d,,00000000-0000-0000-0000-000000000000,2026-03-11 09:01:54,2026-03-11 09:01:54
a83e72f4-fd5a-4eac-b371-f0b83d565de0,delivery,draft,DLV-20260314-0930,9af5a24a-a135-4017-8a23-66189ee024e8,,00000000-0000-0000-0000-000000000000,2025-05-25 09:01:54,2025-05-25 09:01:54
106ca561-c10f-4216-9a27-1e3e5a1f21af,transfer,completed,TRF-20260314-0749,2ec6a423-d285-4243-93ad-f0fe30159e25,46a47607-645b-4f54-98ca-91139372d25b,00000000-0000-0000-0000-000000000000,2025-04-28 09:01:54,2025-04-28 09:01:54
aa2f3980-22a7-46a6-825e-509da55b29cd,transfer,completed,TRF-20260314-0750,71003765-d017-498c-aa3e-b71e5f71228b,1e072c40-5ee7-4544-beb5-919cfc30e976,00000000-0000-0000-0000-000000000000,2025-06-04 09:01:54,2025-06-04 09:01:54
44d0cc34-4c8d-4933-8818-2af04576c5f9,receipt,draft,RCP-20260314-0914,,3ccce08f-c8af-49e1-b6f9-3a2ca9ec6f44,00000000-0000-0000-0000-000000000000,2025-06-27 09:01:54,2025-06-27 09:01:54
256024f0-6317-429b-9145-30bafb641fe5,receipt,confirmed,RCP-20260314-0915,,7768e83e-3ae9-43cc-a0a8-0db9010c243b,00000000-0000-0000-0000-000000000000,2025-06-28 09:01:54,2025-06-28 09:01:54
39a2cd64-3b65-4e4a-9202-33a91a74c453,delivery,draft,DLV-20260314-0931,fd5d6090-1928-4bc1-b3ae-97a891a43b36,,00000000-0000-0000-0000-000000000000,2025-04-26 09:01:54,2025-04-26 09:01:54
90281c4e-1687-4aff-86f3-0dbde42fdab9,transfer,completed,TRF-20260314-0751,fedd1351-3f30-4406-8781-6aad83caa387,94884e5f-601d-480f-b705-af8065a09933,00000000-0000-0000-0000-000000000000,2025-09-20 09:01:54,2025-09-20 09:01:54
60880ee3-cc79-4719-b8e7-56269ce5ac6b,receipt,completed,RCP-20260314-0916,,c8765636-943b-4e6d-944c-96584073c9f1,00000000-0000-0000-0000-000000000000,2025-04-22 09:01:54,2025-04-22 09:01:54
94511608-f029-4367-aeb7-66e4a4d111f5,receipt,confirmed,RCP-20260314-0917,,8b6550e6-b98f-4d55-ab5f-c3982c8c7073,00000000-0000-0000-0000-000000000000,2026-02-24 09:01:54,2026-02-24 09:01:54
76ccc110-0e7c-4db0-82cb-cb32aa4ed548,transfer,draft,TRF-20260314-0752,5d72b455-e06e-4395-b826-4b6686202581,549ffbd1-3a3f-4ba8-83e5-41c3ed44ea91,00000000-0000-0000-0000-000000000000,2025-12-16 09:01:54,2025-12-16 09:01:54
ae385a5c-fddd-4341-a486-37ff28c9ac5c,delivery,draft,DLV-20260314-0932,dab51139-154a-4cf7-a954-edfb5cd1b035,,00000000-0000-0000-0000-000000000000,2025-10-14 09:01:54,2025-10-14 09:01:54
504b43dd-eb78-4fb2-b9f6-5fed6f3dcae8,transfer,completed,TRF-20260314-0753,1a3f70ce-968d-4f35-a409-c74fb0c3d4cd,c36ad2ea-4ac9-4d45-9100-11d4e1041f1a,00000000-0000-0000-0000-000000000000,2025-11-19 09:01:54,2025-11-19 09:01:54
d4da3b0f-cec2-4c8e-aff5-25dee5ece983,adjustment,completed,ADJ-20260314-0460,5c0b2b5c-3171-484d-bb0f-3961fbd2a97d,,00000000-0000-0000-0000-000000000000,2025-10-11 09:01:54,2025-10-11 09:01:54
398daa91-4696-4617-8229-cb0b178f0a18,delivery,completed,DLV-20260314-0933,0cf8d9fd-c012-419b-99e1-16c65d63adc3,,00000000-0000-0000-0000-000000000000,2025-12-03 09:01:54,2025-12-03 09:01:54
bc8c49b0-88d1-409b-8596-efb1c09a156c,receipt,completed,RCP-20260314-0918,,bc40ada9-9822-49f3-998f-e27ac7e811e2,00000000-0000-0000-0000-000000000000,2025-11-30 09:01:54,2025-11-30 09:01:54
f643c33e-be79-4ff5-af54-76956212cfa7,adjustment,draft,ADJ-20260314-0461,fb2e5d21-3123-468b-a714-83fd19b563b8,,00000000-0000-0000-0000-000000000000,2025-07-02 09:01:54,2025-07-02 09:01:54
386d58ba-203d-4880-9dc4-56c64280cb4c,delivery,completed,DLV-20260314-0934,d40a37fd-0ae9-4da3-8d75-fbe728d2d03e,,00000000-0000-0000-0000-000000000000,2025-10-13 09:01:54,2025-10-13 09:01:54
7c26c73c-a50f-4ef4-bec8-44fc995b9cf2,receipt,completed,RCP-20260314-0919,,0fc676d6-b0ec-41c4-a9bc-7865627bde77,00000000-0000-0000-0000-000000000000,2025-09-14 09:01:54,2025-09-14 09:01:54
be57c2a7-b7ab-4fac-ba56-0bec2db17acc,transfer,completed,TRF-20260314-0754,4a3497c3-703a-4c5d-9cf1-cfb2a547ed8d,b38d5719-406c-4aee-b1c0-33f48409ff5d,00000000-0000-0000-0000-000000000000,2026-01-08 09:01:54,2026-01-08 09:01:54
4fd27d86-86ec-4b23-a6cf-7b13b7015006,delivery,draft,DLV-20260314-0935,6d9033f7-1d24-4b26-b56a-715d87823432,,00000000-0000-0000-0000-000000000000,2025-11-26 09:01:54,2025-11-26 09:01:54
ac7bbaeb-5253-496d-af50-036d45770ea5,transfer,completed,TRF-20260314-0755,68c9ad67-ec6c-49c4-9d2a-530d16f4d991,546acfa7-84c5-4f2e-85bc-c6fae8fc2a52,00000000-0000-0000-0000-000000000000,2025-11-04 09:01:54,2025-11-04 09:01:54
64c0a191-4a8b-431a-8398-e9c63e7a7d02,receipt,completed,RCP-20260314-0920,,90a7a713-3ac5-404b-892e-4817fb2e12c6,00000000-0000-0000-0000-000000000000,2025-04-28 09:01:54,2025-04-28 09:01:54
5f99fe17-7fbb-4d0f-92e3-623cb606e581,adjustment,draft,ADJ-20260314-0462,94a586b0-aa54-4ffa-b7b7-196686ed86ec,,00000000-0000-0000-0000-000000000000,2025-11-16 09:01:54,2025-11-16 09:01:54
bea690ef-6541-4479-8942-fd05ccd5da84,delivery,completed,DLV-20260314-0936,99f58d50-1200-4cd6-9cd8-06a1195b4a62,,00000000-0000-0000-0000-000000000000,2026-01-16 09:01:54,2026-01-16 09:01:54
ca8449b7-4f67-4355-b7af-8cb220008605,receipt,completed,RCP-20260314-0921,,c60901d1-5180-4a4c-9a27-029f30571d0a,00000000-0000-0000-0000-000000000000,2025-07-29 09:01:54,2025-07-29 09:01:54
07e063c3-560a-42a5-a7ef-8f1022395247,receipt,draft,RCP-20260314-0922,,66a6f57d-d1f2-4cae-8b7e-2fd31bbd4c7b,00000000-0000-0000-0000-000000000000,2025-04-23 09:01:54,2025-04-23 09:01:54
efc0e048-a931-4f7c-82c2-ea61f6e8a8f0,receipt,confirmed,RCP-20260314-0923,,10d4b22f-46f6-4b6c-8c97-f60ab7dee986,00000000-0000-0000-0000-000000000000,2025-07-26 09:01:54,2025-07-26 09:01:54
e5ea49ea-c920-407b-b56f-26f92eca17ff,adjustment,completed,ADJ-20260314-0463,107a72c0-279b-4935-ba65-413865317ab4,,00000000-0000-0000-0000-000000000000,2025-05-06 09:01:54,2025-05-06 09:01:54
52ab88cb-72be-42e5-a8b5-ff5772bcf2a4,delivery,draft,DLV-20260314-0937,c424461b-e279-47ee-af4c-502448a067f1,,00000000-0000-0000-0000-000000000000,2026-03-10 09:01:54,2026-03-10 09:01:54
b926270e-40b6-4dcd-a7e2-0405e48fa4ec,adjustment,completed,ADJ-20260314-0464,4201f920-f20f-4993-af0f-878145285613,,00000000-0000-0000-0000-000000000000,2025-07-27 09:01:54,2025-07-27 09:01:54
666b26c9-1bad-466b-b194-cc2b0a3f8b9a,delivery,draft,DLV-20260314-0938,f38599fd-75a4-4358-84f7-d5203c5b895b,,00000000-0000-0000-0000-000000000000,2025-03-15 09:01:54,2025-03-15 09:01:54
688f29ae-b8b2-4827-8a95-9edb6b57772e,delivery,completed,DLV-20260314-0939,9eda6e04-666f-444d-b850-df499bc178f8,,00000000-0000-0000-0000-000000000000,2025-09-04 09:01:54,2025-09-04 09:01:54
723edf2b-0220-4fa7-8e9f-4ac10c935bb0,delivery,completed,DLV-20260314-0940,2e1ad7c8-438a-405a-a3d4-754704d3a2cb,,00000000-0000-0000-0000-000000000000,2025-07-05 09:01:54,2025-07-05 09:01:54
36cb9cdd-b7af-4a02-8345-f3f1bd1b6f65,delivery,completed,DLV-20260314-0941,c92dd1c9-c6cd-4d76-890b-887ec20e498e,,00000000-0000-0000-0000-000000000000,2025-10-25 09:01:54,2025-10-25 09:01:54
65bc3d14-a057-4450-b3a6-5db9427458be,receipt,completed,RCP-20260314-0924,,463d703b-02e5-48f0-9cdf-4db91d6f647f,00000000-0000-0000-0000-000000000000,2025-09-03 09:01:54,2025-09-03 09:01:54
ab283589-fdf7-42f3-8984-59ab5a53721e,transfer,draft,TRF-20260314-0756,5f173870-d523-4df4-9232-1bab1b0f8a8a,f73373aa-5f91-44bc-be10-2e92ec98e664,00000000-0000-0000-0000-000000000000,2025-07-06 09:01:54,2025-07-06 09:01:54
5ab9c8a8-2206-4341-a3d1-91f986d9b6c7,delivery,completed,DLV-20260314-0942,22ec640b-3c01-454b-8bab-aeaaaea0f9bc,,00000000-0000-0000-0000-000000000000,2025-05-17 09:01:54,2025-05-17 09:01:54
f979f329-b561-49f4-8f0f-fc77ffbd2349,receipt,completed,RCP-20260314-0925,,fb2e5d21-3123-468b-a714-83fd19b563b8,00000000-0000-0000-0000-000000000000,2025-09-11 09:01:54,2025-09-11 09:01:54
2940aceb-2687-428c-a135-f6ed58f6c744,transfer,completed,TRF-20260314-0757,3bc95d31-1af9-4948-877c-72bb923d6b92,1ae6ea69-c6c9-4464-9178-23827d394825,00000000-0000-0000-0000-000000000000,2026-02-13 09:01:54,2026-02-13 09:01:54
7913f3d8-4350-4e3d-8f92-2b0045332248,transfer,completed,TRF-20260314-0758,3bdad438-0f00-4b09-8594-1f8f01284841,c4dc5dc7-9dbb-40e7-a5bd-b69d40e7a594,00000000-0000-0000-0000-000000000000,2025-10-19 09:01:54,2025-10-19 09:01:54
f980782d-dcb7-49c4-a9e9-fed3c8e6c03e,receipt,draft,RCP-20260314-0926,,d456d7ec-1b33-475e-8667-0497ab1452de,00000000-0000-0000-0000-000000000000,2026-03-14 09:01:54,2026-03-14 09:01:54
d9c7511e-6763-47ba-8896-755fa8b379bc,transfer,completed,TRF-20260314-0759,b49a515e-035e-42e5-bc1f-b526e4a14ed7,66436c2e-d9a4-4e65-a6f6-9d86e18884e4,00000000-0000-0000-0000-000000000000,2025-05-26 09:01:54,2025-05-26 09:01:54
e0a51858-7b7a-4faa-b978-07395c732069,receipt,completed,RCP-20260314-0927,,18fd5194-570a-42f5-9bbc-73f40f9dba14,00000000-0000-0000-0000-000000000000,2025-04-15 09:01:54,2025-04-15 09:01:54
6512beb4-9b23-44f8-ac44-155836bad18e,receipt,draft,RCP-20260314-0928,,18abe173-f104-4a67-9884-0ecef7c6cf14,00000000-0000-0000-0000-000000000000,2026-01-11 09:01:54,2026-01-11 09:01:54
dbdb1112-694d-48b9-9d47-d7ef0be0a4ff,delivery,completed,DLV-20260314-0943,79946af8-c7ea-47d3-9084-167dde11ed72,,00000000-0000-0000-0000-000000000000,2026-02-22 09:01:54,2026-02-22 09:01:54
194e0184-b487-4b8f-8e38-a08061e6d932,delivery,completed,DLV-20260314-0944,81888fe1-df49-4caf-804a-66880cecfef1,,00000000-0000-0000-0000-000000000000,2026-01-22 09:01:54,2026-01-22 09:01:54
d23f49e3-7f68-45d5-bc00-3c16e445e90c,transfer,completed,TRF-20260314-0760,f97becd5-7f49-4b24-9358-04b676484311,457d325b-0ea8-4fbf-abc2-a6723dd097e2,00000000-0000-0000-0000-000000000000,2026-03-03 09:01:54,2026-03-03 09:01:54
1b2984ac-30a3-4db9-ab0f-31921195ed4e,transfer,completed,TRF-20260314-0761,c60fdf84-c511-43aa-bb34-ee625e8dabed,88f6629f-f40d-44fc-abcb-5e687281ccc2,00000000-0000-0000-0000-000000000000,2025-06-12 09:01:54,2025-06-12 09:01:54
2460fbb8-fbc0-4617-af30-73a50f098c68,receipt,confirmed,RCP-20260314-0929,,ef077f5b-df70-4f43-ad0c-f81e8b2bd256,00000000-0000-0000-0000-000000000000,2025-08-18 09:01:54,2025-08-18 09:01:54
86acd8b6-5380-44f0-9249-31f08b885df9,receipt,completed,RCP-20260314-0930,,aa6a0f60-601c-45fd-bdcc-bda969e76bfc,00000000-0000-0000-0000-000000000000,2025-06-13 09:01:54,2025-06-13 09:01:54
9edba123-2f9d-4d29-8f70-f4222cccf839,transfer,completed,TRF-20260314-0762,683f3f2f-00f0-4d98-9bf5-ee1755a36fd6,30d5f8a8-6c39-40e6-9ed9-befdf12ede19,00000000-0000-0000-0000-000000000000,2025-04-24 09:01:54,2025-04-24 09:01:54
53c5138c-b996-47b6-b3fb-21336d04d6fe,receipt,completed,RCP-20260314-0931,,dca2ff97-6113-4292-9a35-bde9c285c242,00000000-0000-0000-0000-000000000000,2025-04-21 09:01:54,2025-04-21 09:01:54
27663413-b623-4ff1-86a8-dde42a4e7790,receipt,confirmed,RCP-20260314-0932,,ae75fd9e-f242-446f-8074-22af5baa0362,00000000-0000-0000-0000-000000000000,2026-02-07 09:01:54,2026-02-07 09:01:54
69316238-7d90-4934-a53f-5e47796025bf,adjustment,confirmed,ADJ-20260314-0465,f16102eb-82bc-4f6b-a858-2542a488603c,,00000000-0000-0000-0000-000000000000,2025-06-18 09:01:54,2025-06-18 09:01:54
77702bb1-bfce-4f0a-9c9c-e4370b84da70,transfer,draft,TRF-20260314-0763,f50bcd56-7226-43e0-91b6-1ff24683f81c,990bd934-2018-40d7-b31e-ab20b31702c8,00000000-0000-0000-0000-000000000000,2025-09-14 09:01:54,2025-09-14 09:01:54
ee5318ea-6a78-4481-843b-f5d4ea395b7b,receipt,completed,RCP-20260314-0933,,6bd1b58e-7c5f-40fe-9244-2250206466ca,00000000-0000-0000-0000-000000000000,2026-01-04 09:01:54,2026-01-04 09:01:54
985b1c36-7e62-45d3-8ddb-fab8c10c60a9,receipt,draft,RCP-20260314-0934,,6cbfee0c-8d96-419b-a311-3f852ae2b4dd,00000000-0000-0000-0000-000000000000,2026-03-03 09:01:54,2026-03-03 09:01:54
e2fba8de-c792-444f-86c4-1616859e9b27,receipt,completed,RCP-20260314-0935,,11d30886-8fed-420e-b643-9b3d5e60c302,00000000-0000-0000-0000-000000000000,2025-08-30 09:01:54,2025-08-30 09:01:54
162a4e3c-82bb-4d10-a6a2-54955fb5f130,transfer,completed,TRF-20260314-0764,d7e0ca7d-81ce-4650-86cc-b411e703dbdf,26f005ee-db82-4f21-a0c6-e670f84d8845,00000000-0000-0000-0000-000000000000,2026-01-02 09:01:54,2026-01-02 09:01:54
fc0a8b71-3cd9-4d3b-93ad-6eae3c909134,receipt,draft,RCP-20260314-0936,,a7e63906-557a-4765-a85e-01e73aa6028c,00000000-0000-0000-0000-000000000000,2025-09-08 09:01:54,2025-09-08 09:01:54
4e219b6c-c59b-4bed-9611-4be0f262df2f,delivery,completed,DLV-20260314-0945,9321b224-3b9c-4774-b9e4-959590e86508,,00000000-0000-0000-0000-000000000000,2025-07-16 09:01:54,2025-07-16 09:01:54
e5dcb561-d7be-4464-a793-e144d6db5944,adjustment,draft,ADJ-20260314-0466,7ee4ec67-54a4-46f1-b485-872dab72322f,,00000000-0000-0000-0000-000000000000,2025-07-02 09:01:54,2025-07-02 09:01:54
b487388f-f66a-410a-beb4-9ef339a39c75,receipt,completed,RCP-20260314-0937,,50c65430-76f9-495f-98a0-d0311253678f,00000000-0000-0000-0000-000000000000,2026-02-02 09:01:54,2026-02-02 09:01:54
63f33a27-c565-46e7-bb78-400db53bd72c,delivery,confirmed,DLV-20260314-0946,ea27d7e7-53bd-4f57-9819-bc751986d8c4,,00000000-0000-0000-0000-000000000000,2025-10-21 09:01:54,2025-10-21 09:01:54
cba9a984-317f-4a6e-aa7f-866d9e23da5f,adjustment,draft,ADJ-20260314-0467,420ab506-083b-413b-a279-8a35967a6489,,00000000-0000-0000-0000-000000000000,2025-08-19 09:01:54,2025-08-19 09:01:54
58f22ca8-691b-4c3f-9c5c-0a83c423d097,adjustment,confirmed,ADJ-20260314-0468,2e165367-7187-40de-8fdc-78698d57759d,,00000000-0000-0000-0000-000000000000,2025-08-13 09:01:54,2025-08-13 09:01:54
f0e6801b-03b3-4e90-a0be-0ff76aba9703,delivery,confirmed,DLV-20260314-0947,0184a9bb-ae1b-48e9-bb0c-a63676550a96,,00000000-0000-0000-0000-000000000000,2025-11-12 09:01:54,2025-11-12 09:01:54
16317929-4610-48e8-82ef-4f20352d5120,adjustment,draft,ADJ-20260314-0469,6959036f-c4e5-4132-bde3-75d82a51e295,,00000000-0000-0000-0000-000000000000,2025-08-21 09:01:54,2025-08-21 09:01:54
6ad6a183-0e12-4682-b00e-30d7d9b3331d,transfer,completed,TRF-20260314-0765,a9a6a186-e4cd-41ff-93e9-c5cc48172c77,73841500-1188-42ff-8dc2-428740631330,00000000-0000-0000-0000-000000000000,2025-05-24 09:01:54,2025-05-24 09:01:54
c2f7b43b-1309-4c1d-b2e6-74b2a9a701de,transfer,completed,TRF-20260314-0766,2480bcc1-3d9c-49b0-bd12-522fb6a7b7d1,89a4d670-640d-44bd-8383-3ddd6aa5a82d,00000000-0000-0000-0000-000000000000,2025-07-20 09:01:54,2025-07-20 09:01:54
d3d17ec4-dda3-4d85-9fc4-caf83f13fc56,adjustment,completed,ADJ-20260314-0470,6cbfee0c-8d96-419b-a311-3f852ae2b4dd,,00000000-0000-0000-0000-000000000000,2025-09-13 09:01:54,2025-09-13 09:01:54
ed3b0748-1192-4802-a1ef-0644795ac5f4,delivery,completed,DLV-20260314-0948,d8afea29-583b-40f7-922a-6e4364e14ef0,,00000000-0000-0000-0000-000000000000,2025-08-08 09:01:54,2025-08-08 09:01:54
b9a600b8-bdf8-4869-9192-20cea904d707,delivery,completed,DLV-20260314-0949,86832f29-e60b-4792-996c-43a5d3fbff4d,,00000000-0000-0000-0000-000000000000,2026-01-12 09:01:54,2026-01-12 09:01:54
c6d594db-ec47-4e2b-a89a-3fca382244f7,delivery,completed,DLV-20260314-0950,4e9bef29-79cc-417f-8f15-a9d0bc586808,,00000000-0000-0000-0000-000000000000,2025-12-05 09:01:54,2025-12-05 09:01:54
a35e4e58-5cd9-4829-b6e5-3c29c80ef3b0,receipt,completed,RCP-20260314-0938,,571edda2-258b-46d5-b983-5979f7d20736,00000000-0000-0000-0000-000000000000,2025-12-16 09:01:54,2025-12-16 09:01:54
a5bfb48c-b70b-46c5-819e-43f99a21c093,transfer,completed,TRF-20260314-0767,d9925e15-16ea-4b5c-a403-afce5055c649,24bf8d9b-e1bd-4890-b88d-6372b15e5687,00000000-0000-0000-0000-000000000000,2025-11-15 09:01:54,2025-11-15 09:01:54
e2938313-ae8f-48c4-9c4b-3d04516bb73f,transfer,completed,TRF-20260314-0768,78c2d43b-907c-4ce2-9a9d-73bddb4ed49f,3c5929e6-f7d3-4806-9e0a-bbd00c292207,00000000-0000-0000-0000-000000000000,2025-09-05 09:01:54,2025-09-05 09:01:54
99cf8d96-5a86-453c-a004-83b5aa5a9a66,receipt,draft,RCP-20260314-0939,,4c52abd6-dda0-48d6-a9e3-b8a66236dec6,00000000-0000-0000-0000-000000000000,2026-02-28 09:01:54,2026-02-28 09:01:54
e9f74723-d88b-4a1b-bbf3-6bca28631f93,transfer,completed,TRF-20260314-0769,28247ed2-292f-421d-8159-c6674543bfbc,02a58a3c-13bb-434c-9265-1cd1b9cab1ab,00000000-0000-0000-0000-000000000000,2025-07-24 09:01:54,2025-07-24 09:01:54
006e5d21-dfb4-4420-a0ce-7dfdb6640720,receipt,completed,RCP-20260314-0940,,e4b94c99-72f3-48b9-b060-c79aaa60ade7,00000000-0000-0000-0000-000000000000,2025-06-18 09:01:54,2025-06-18 09:01:54
63342e02-30c8-48c9-819b-c9769dce5f73,receipt,completed,RCP-20260314-0941,,68c33152-ec7b-4044-abeb-16ec304a3077,00000000-0000-0000-0000-000000000000,2025-10-13 09:01:54,2025-10-13 09:01:54
74fb4f6d-f8b5-4d20-b327-f007d42a6994,adjustment,draft,ADJ-20260314-0471,44cbf52e-0c79-4581-abd0-6088848cec11,,00000000-0000-0000-0000-000000000000,2025-11-09 09:01:54,2025-11-09 09:01:54
2dbe291c-34f5-4f77-b7a7-4d7dec935184,adjustment,completed,ADJ-20260314-0472,eff000ba-0fc1-4edb-814d-9e32aaf9f0fd,,00000000-0000-0000-0000-000000000000,2025-10-12 09:01:54,2025-10-12 09:01:54
a542e16e-2f80-4b3d-bde1-e4e1ed41bed1,receipt,completed,RCP-20260314-0942,,d5d344f3-4529-42ec-a32a-c5c074f69db9,00000000-0000-0000-0000-000000000000,2025-11-04 09:01:54,2025-11-04 09:01:54
376aeb9b-7810-4608-b0bc-afc8a8783db3,delivery,completed,DLV-20260314-0951,2e23c6c6-9832-40de-b982-5776007557f6,,00000000-0000-0000-0000-000000000000,2025-11-22 09:01:54,2025-11-22 09:01:54
b9b944cf-5ed4-4774-8f28-cd47cfc0b4e2,transfer,completed,TRF-20260314-0770,3543be48-65cb-465a-86e7-a7b259d74617,36db20b4-fc12-4de3-aa8c-60dccc051ffb,00000000-0000-0000-0000-000000000000,2025-08-27 09:01:54,2025-08-27 09:01:54
ad424428-50bd-404c-a34f-692ecb8d12f3,delivery,completed,DLV-20260314-0952,258f112c-da38-483f-b9ba-fface9423498,,00000000-0000-0000-0000-000000000000,2025-12-06 09:01:54,2025-12-06 09:01:54
873f47a4-5700-4ef0-af0c-833d15606b5d,receipt,confirmed,RCP-20260314-0943,,77459b50-5abc-4f68-97da-3eac6b77029c,00000000-0000-0000-0000-000000000000,2025-12-21 09:01:54,2025-12-21 09:01:54
91039ff3-c51c-4207-82d0-f99816547eeb,transfer,draft,TRF-20260314-0771,9b928156-af02-4665-b60b-99a0c84bab0c,9f3d2e22-f065-4fb7-9d0f-d00145051b0b,00000000-0000-0000-0000-000000000000,2026-01-09 09:01:54,2026-01-09 09:01:54
5feefba3-fdbe-46c5-acf7-50ce01826fea,transfer,draft,TRF-20260314-0772,41badd42-0bbd-413f-8a8d-6c88745d8ec4,76d1cd16-889b-43d5-9119-e0ce5452c9d5,00000000-0000-0000-0000-000000000000,2025-11-21 09:01:54,2025-11-21 09:01:54
735df14f-dbb0-4c7a-9cc7-f4fbffa19c79,adjustment,completed,ADJ-20260314-0473,99d434f7-cd6a-456c-92e0-3320c75568fe,,00000000-0000-0000-0000-000000000000,2026-03-14 09:01:54,2026-03-14 09:01:54
4fc8ac20-29c0-4e14-a6c4-4862a9ad2168,transfer,completed,TRF-20260314-0773,79454beb-5033-4b3d-ba56-1ebf279ad924,1740ba4b-9777-4cd1-8f80-37e609014e44,00000000-0000-0000-0000-000000000000,2025-12-21 09:01:54,2025-12-21 09:01:54
b1b05842-442e-4e1f-b2f2-1b1c081e9bfd,delivery,completed,DLV-20260314-0953,8bcbeda2-6347-4acc-a795-2dbce10ae61f,,00000000-0000-0000-0000-000000000000,2025-09-27 09:01:54,2025-09-27 09:01:54
1474da98-f8a3-48b4-82e2-31e1adaa1833,receipt,confirmed,RCP-20260314-0944,,b90dd74f-45fa-440b-8f8c-d9730e2e641a,00000000-0000-0000-0000-000000000000,2025-08-04 09:01:54,2025-08-04 09:01:54
217aba1b-b956-4665-a0a0-d5a5276f5a74,receipt,completed,RCP-20260314-0945,,0be02120-15ea-4874-9724-336ae3d05808,00000000-0000-0000-0000-000000000000,2025-12-23 09:01:54,2025-12-23 09:01:54
