id,product_id,location_id,quantity,reserved_qty,updated_at
53e1f581-d7fd-416e-bb1a-f2e61716a059,43db7c7b-2a48-4a8d-846b-8e8aa9930fb6,ee3277ee-5b18-49d8-8738-11a51a293730,95,0,2026-02-23 09:01:53
c445bb95-e6d4-4662-a9f3-189ac86ac55d,9e0c88d2-e001-4ff1-b369-ce2c8779fe37,b6d4db6e-852a-41f3-b68a-a06150aebe52,319,8,2026-01-04 09:01:53
3b993fec-8d37-40b0-a40e-c3adef7311a5,9b736930-4d7c-4ff5-96a4-e99b3d44c38f,00d42639-6a45-46c3-89bf-538389100e00,781,48,2026-02-21 09:01:53
30c0708b-cbb4-4bd8-821f-6b51c862ca0f,b1d7c22a-15ce-452c-8eb1-db4b174bba81,66ba1e2e-8b9a-4e6c-8abe-5d2b365935c5,232,0,2025-10-22 09:01:53
67127984-8204-4442-8d6f-969af13d4d48,2912f639-2a6c-4a47-9217-18966352ec95,fa366f9d-63e3-4564-a86e-e051563a116c,54,0,2025-10-25 09:01:53
849a674e-0e62-4d26-9e41-c2488ec33fe9,340cac47-81ea-4257-bf05-865785aca04a,68c9ad67-ec6c-49c4-9d2a-530d16f4d991,603,0,2026-02-02 09:01:53
ada1c87c-ffc0-4f2d-a44d-0f7257c96463,47495f44-4264-456c-8b4d-02c839610044,ba3cfac4-6945-4def-814f-6cb43ed9937d,13,0,2026-03-01 09:01:53
ef351c11-5031-45d9-b1c1-536442c40b4a,80b94e45-15a2-4021-a0b0-0a7cde8766f9,446d4569-34f7-4f80-b3ad-815eb3c8e4d0,84,0,2026-01-06 09:01:53
12cf27cf-78e2-43bd-96c1-ac1053a36650,5ef55a4a-c790-4f14-ace1-710b9b18d6ff,a717a591-8d33-4a29-b9d0-eb149c1d04f5,910,8,2025-12-02 09:01:53
1461c1eb-0876-4898-b762-08bd44e5e26b,34bcfb04-f1f7-44a6-aa55-64934b1d728d,1b9a99a1-3bae-45d3-a2d7-a57772cab122,6,0,2025-10-14 09:01:53
2caf9069-1e0e-469c-bbae-34f4aff11be8,d8c914e8-f1bf-4b22-80e1-9e1b2674bbad,4d64fc03-2e46-40c1-be57-7d2e174f5cef,5,1,2025-10-22 09:01:53
5cfc8334-3e30-4472-a645-b08fa634ddff,046eb5fd-5390-469f-9d12-c401d0fe6dc3,7b57c9b6-c9f9-49e0-bffc-cff24f700341,6,0,2026-02-23 09:01:53
7c1a3af4-b92e-4050-8d2a-e8f2a5ee7553,3f5c26fc-65a7-4914-b680-94f1062b2739,1a589eb1-e6c1-4b4a-bc34-b2ab43772469,45,1,2026-02-23 09:01:53
ca72cf5e-b694-4c16-9c14-6962326f38b4,f9e56f2b-91e9-4456-a99c-338154185055,2e793883-3d7a-4bd3-a002-3aba1982cc18,0,0,2025-11-29 09:01:53
68b27500-b3a3-4a83-ba67-abc545ad0f28,754b74f4-a0bf-408c-92c4-b39f30c0939e,87557730-e8c0-4647-85e9-835506238f0d,10,0,2026-01-16 09:01:53
328a5a34-a76e-4afa-b990-66cffdc77ae9,7eb0d3b6-832f-4a52-bbcb-0f4f346bb3ae,e8fbe774-1813-45b8-9831-20fcb74c9cf9,253,10,2025-09-19 09:01:53
b5429da5-3172-43d2-8df4-2d2b871b5250,0ba1eccf-ac23-431d-a205-4698ab01af8f,f42bc9dd-60c9-4123-a024-77c40984d5f7,38,0,2025-12-24 09:01:53
64a352a3-8ba5-414c-9a61-ffe5de671790,b7993412-b082-4ae2-acc1-3b36574f8b64,e7495ccc-0b20-44a2-8a84-ec997276a0d9,908,216,2025-10-18 09:01:53
f1f92d6d-1705-4bbd-b6f7-e79099fce490,fcdaea03-1389-4fcf-b2c4-5d686c428911,ebb56275-0049-4785-9ab8-5ca2bdea0f3b,368,74,2025-10-08 09:01:53
6dfbfc14-d2c2-4edf-94be-7c12cb38653e,23c4f8dd-ea1b-4d49-a049-c751f3c70e0f,1ff58f4f-3c21-4283-9bad-0152b69b6751,246,42,2025-11-12 09:01:53
861d869c-73d9-43fc-8256-919ce5445c86,9ed95944-1997-400d-830c-c0e3906d4891,decadb49-4fa2-4156-b073-670f24b14ec4,19,4,2025-11-13 09:01:53
58465f79-afd6-40c9-b93d-7a5ee8837fe1,7daf52a4-2f0e-4013-be13-f6088ae8a652,e685cc53-8c3b-44fc-9960-37bcbcd13e21,248,0,2026-01-31 09:01:53
4e70534f-cb0a-46df-8f15-3ac31d1a2a68,8b831574-13b1-4c1e-bdda-04584ce3cfbf,d7b7527b-c489-4efb-a634-d8ed1817d8f2,12,0,2026-01-26 09:01:53
7dcefc9b-ac02-4661-b65d-f2d233b73a6f,f628e9dc-0cea-4d1f-88be-433b9ee43a97,f7725103-57d8-4ab2-9e82-bbae49bc62ca,48,2,2026-01-13 09:01:53
8fbc5ac1-40a1-43ef-8f28-6a1d5e3fd0c6,9481dc58-243a-49ce-973e-05223cab370b,a26d10cb-9a30-4487-90b8-828c7b438ac3,920,24,2025-09-15 09:01:53
b1d4ff04-5c83-476d-b84e-d1bf33fda38f,59b57436-7a09-4747-9b3d-60962a407a23,a09713ed-6f3f-4c36-89cb-ff823a5f958f,39,0,2025-10-15 09:01:53
43598a1e-494c-4d3d-b69a-5ac2a3ded5f4,b344e0a2-f9bb-44e0-ac03-bbf2a8d2e0cf,e04aa911-8cbd-4cfa-aba8-b2d8a10c8cee,79,0,2025-11-16 09:01:53
f292271d-5851-4864-8f18-e05f033b2e64,9ff2c161-1d2d-4d69-a6c1-b76960e97e74,341d399a-be6c-4645-b3c5-132a3c94e75c,244,0,2025-12-02 09:01:53
77ef3269-eec5-4f84-8410-004ddc9e0628,a7fd2da0-9949-4032-9a64-f67da854a84c,f00bc684-c58d-4117-af4c-0ed2718b42d3,114,16,2025-11-17 09:01:53
fee2cf99-c6ee-4c84-92db-daced8a14b79,d1321e8c-5cf9-4c2a-ba99-92efdfab30b0,414bfc63-10b2-4afc-9e05-5d19e07c45aa,68,2,2025-11-16 09:01:53
57a5130e-324a-4a37-937b-cf7818528d41,c5d9e2bf-ed00-4c91-8a0c-a5ea214c295d,5cacd6ed-6a68-47c5-8c9c-51e7c755c692,351,76,2026-02-26 09:01:53
b3581123-db36-471f-8e7c-94bab1950dac,17971a01-7ce7-4755-b1ce-fea224bd9286,4d9a5ce2-7689-4f9e-bdf6-a8dbe325906e,49,0,2025-09-29 09:01:53
8072a519-9476-41ee-af1e-b810243c2dfd,c34c5357-8510-4049-81df-6654620d1a59,5d72b455-e06e-4395-b826-4b6686202581,96,0,2025-10-16 09:01:53
9f5145ec-851d-4874-b402-95d0da2b1cf6,049f1c21-2b2d-460c-8fbf-36df1b034d33,98f13ecb-6cb7-4250-8d54-0d734ed761f8,31,0,2026-01-29 09:01:53
33a3aae3-403a-4025-aaaf-3c9f57ce1434,b57427d5-c83f-435f-a55d-7c2d8900ee0e,ddfe921a-b164-4459-8a3a-f4b0171c91f7,56,0,2025-10-31 09:01:53
e107fd2e-2fa3-44a1-b0c1-e45b2da75ba2,586394f4-faec-44ae-b9bf-ba1232b353cb,1709aca3-3ee1-451e-9e6d-cb4b8f98b362,198,34,2026-01-03 09:01:53
703e0b39-8a9e-4171-a416-65a55c3b74a8,f32285a9-1631-497e-b0e3-b6aea07bbc20,a22c0915-b655-4489-be4e-797c548c1ccc,20,0,2025-09-23 09:01:53
5fd50842-89af-4cb9-ad48-e87d95913137,8837d8fd-5d7d-4f21-a7e8-917c728d913e,c4e56d41-4344-4ec0-b7d8-4e9d1d8e00a6,9,0,2025-11-08 09:01:53
506905e2-5a47-4e10-ae62-518cece37ad5,b4fc5437-28a8-4a89-8f05-75f57a3c641d,bebc66f0-15f4-4e32-8fe0-76829693d824,876,31,2025-11-23 09:01:53
8f805b4b-3aca-401d-a50f-ef0b5f593d67,30b6cf73-9cf4-4d8e-bd19-91213358b882,e4ff15c3-26cd-4665-9ecd-a3a50888d531,34,2,2026-02-14 09:01:53
05fb2c85-dfe7-481c-bb61-c50bab6b29ae,63e8aed0-7cf4-4acf-8113-050ea81bf628,740acdf8-0847-471e-a19a-5e65654e200e,216,0,2025-11-12 09:01:53
2a980e1f-fed6-457d-9650-5f8112bcea0b,cb7f8a64-482e-4192-bd4c-c73651af9f95,4d85b4b3-1ae6-489b-a5f5-0b35371d1b58,886,0,2025-09-18 09:01:53
92daab1d-eeb5-4dd4-8a6d-729a51cb65d7,2f55d9be-4da4-4495-8556-53c4d948d399,1fc76376-072f-4feb-9961-b112463f555f,59,12,2025-11-08 09:01:53
4fa061bb-ef45-414f-becc-0f2e72436913,1394ed37-6659-485e-bb6f-66587ebe22bd,b0ae8254-19bb-49d4-96f3-6584526ae98e,53,0,2025-10-18 09:01:53
8cd43c97-1f75-4ee6-be09-c909c85eab33,7daf52a4-2f0e-4013-be13-f6088ae8a652,b4ec5cf5-3226-4d14-8098-c2b5beaccbbe,811,17,2025-10-08 09:01:53
db5b7a66-7b2f-4375-a9e7-9355bfa1f609,64d8a158-9b0a-400c-b641-8f8043029be0,b9528795-90e0-4672-bfa9-7b8234bdf62a,378,0,2025-12-23 09:01:53
8d0b0e69-aa0b-4593-9f4f-8558725ae928,eeaddd21-331d-43ac-9bd6-ae60f9498c0a,a778190a-9146-4330-87c3-6cef67b033ef,69,0,2025-09-29 09:01:53
0f9b0ca1-0dec-4e93-9e59-c70917202137,33810dcc-7e11-47bd-90d7-b35c08b26896,d321f48d-1db3-46fd-a33d-d4f2360d6e0d,0,0,2025-10-30 09:01:53
63bf516f-1683-4e52-8199-21026de618b1,f4c4d81a-6bf5-4c6a-91a6-ff09e0aa4db5,6d1591dd-fc92-4634-af20-b7c7a16bf045,53,0,2026-01-04 09:01:53
a472c72a-ab32-4152-af51-420daf3aa053,9a342b1f-28ce-4e8e-8056-5c7f47413f34,be119260-810f-4cdd-8eea-1413eb322f14,56,0,2025-11-30 09:01:53
7e5c7f68-4ecc-4b3b-8a2a-5a79ee3914e8,37ebb552-fc70-479a-9492-28292d6d0bfc,206eb683-597f-4d3e-b6cd-252105a0954d,35,0,2026-01-17 09:01:53
c77938db-cdef-45f0-b789-6095ecfc2690,17300f40-a068-4388-b481-64e203c47fea,207b60d3-0b9f-4037-8ec6-07f6f321f4ab,63,9,2025-09-27 09:01:53
4093fb13-d2d0-4636-bf4a-1fedafdc3a83,9a04a7b3-2a22-499e-b991-60a7defef430,d33b0a21-8c0f-43d1-a997-c7a49e44d5d1,8,1,2025-11-07 09:01:53
c9722f4b-e419-4d9d-b11e-b3519506e2e9,b46a9812-e0e0-41a5-b29d-2a22cba087f2,0b470806-c259-4f2e-985d-ab0395f6a3c7,80,15,2025-12-08 09:01:53
6897c836-5f4e-49ab-93b3-db7fc747abc2,6b90cd18-5bf2-4db6-a758-decee8050784,b27a4d03-04a3-4d5a-b1be-58d7324e99bd,46,4,2026-02-01 09:01:53
a22e6005-0535-4b7a-8b34-a6c08a1fb6dc,22e53a95-14fd-4607-8e29-9c214fd3c6ac,200b0d62-a342-4c91-983d-83e2dbdb0adb,36,0,2025-12-10 09:01:53
5f371802-6ac6-4d8c-80b4-f6fb96c765ba,b87611db-afcb-46cc-82f3-4ec5c37e38d6,f0390c75-e97d-408c-89e9-989f3912b4e9,63,0,2025-12-28 09:01:53
fe03cd1b-13ad-4adb-a568-f984b5f0adcd,a2423ede-c023-4364-9681-373a344934f5,15f8b7e6-3b0b-47b4-8e6c-634791bc0d42,4,0,2025-10-05 09:01:53
db144756-fc62-46fb-bde6-446afb2cf238,e5c074fb-18f4-434a-b67b-dff40645d03a,b569c457-67bf-4ec6-9887-73dc1b188142,22,0,2026-02-13 09:01:53
90b68df0-3ce6-4360-9a18-cad15afab8bb,0d9c68d1-80c0-4aa7-b2b7-6c05635f357d,98473256-4463-45f2-9d4e-855bd7edeefe,0,0,2026-01-31 09:01:53
bc23b25e-1eb4-48c9-b9f5-48f83d48383f,3ae1cb58-bacd-4d9a-8b07-7d182ec24ca7,ad4b2c21-d587-45dc-885d-c162fbf074f7,64,15,2026-01-31 09:01:53
b7561648-cd51-43a4-8e5e-140b7edb6798,0c336350-426a-438e-9b73-668a54b27da7,9b928156-af02-4665-b60b-99a0c84bab0c,95,0,2025-11-25 09:01:53
aed9035f-ab5e-4032-81cc-7382d91ed3a2,1ca5ec7a-b954-44cf-a056-39631b6f2337,35cbbcbe-bd63-452f-96dc-f8fa5b84a478,947,217,2025-11-24 09:01:53
43a83b49-befa-48e6-a2b1-541e01538043,5f4d9589-a929-4d06-ac1a-29bf37a1d117,47c485a6-5751-412c-a271-4afc315db78a,440,5,2025-12-12 09:01:53
064a3126-bd59-4f14-af0a-67684c02abab,cd1dfcea-3cb6-4e10-a59b-0efbac3ba840,217397c5-2bb9-4b34-a9d3-1d16f5025006,15,0,2026-03-05 09:01:53
5c33a3f9-5bb0-4b07-b746-8b19cb095918,06d8ec04-1116-48f0-ad7e-c2d793c2e3ac,33d9d117-db4c-4786-90f3-db3a2f471e67,77,0,2026-01-16 09:01:53
a1cf497a-74b2-4a17-9a6d-23286a2157df,9e331e30-72d1-4e58-9e6f-7c652848f776,5c0b2b5c-3171-484d-bb0f-3961fbd2a97d,50,4,2026-01-15 09:01:53
75d67ea0-e8ab-438f-ae90-c30bb878c639,70ff340e-5405-4f37-9160-9bbf33351f51,3aed4bab-7c50-415d-8101-da022b035e4f,33,0,2025-10-19 09:01:53
e56e0d6b-1400-401a-8271-aeacf780b836,4fd7fc94-3e75-45cd-a378-8cc4eee763de,1341206e-3616-4cd5-af75-cb1d54b6a355,278,0,2025-09-16 09:01:53
66dd91b5-d96b-46a8-89e5-b06cb158c161,4581829b-071f-4da7-b808-ed4c5fdd3fea,e0f2519e-52c2-4a0d-b88d-e4ccdbfcc04a,1,0,2025-10-01 09:01:53
16abe37a-57fd-4de9-9561-d8da8812fa83,22e53a95-14fd-4607-8e29-9c214fd3c6ac,594fdbeb-d93e-464f-813d-796ec3d5119a,68,14,2025-12-19 09:01:53
32600133-fe73-407b-82e1-ae69d72be18e,94f5e445-74fc-45ce-a4fc-78dc2fada9d1,a93b3e8b-feb5-4afe-8f4e-6cce702800b2,37,0,2025-11-19 09:01:53
94c32dbf-e548-4f1e-86bf-6f405b358089,a0f9bc5f-36c1-4217-8ae4-72c3795f1924,a2042c30-56d6-4668-a40a-825caa241a02,53,5,2025-12-06 09:01:53
96b57192-b64e-4d02-adf5-10ecc391f766,e8342e83-71b7-48c4-a019-54bc548dc429,6b309477-5eb4-4d17-a205-3c9f840db6cf,29,4,2025-11-12 09:01:53
0f47b978-7cee-4c8c-9106-026c636ec4cf,332e71d0-373b-4443-b0d7-9c907e6003dc,4e32265f-016b-487e-9858-dd4adbe103d0,11,0,2026-02-17 09:01:53
db7fbdc1-8237-433b-b379-98304fcecc13,245cefac-115d-49d8-be9d-ac0cf0fda4e5,9cfdd14c-4e23-4c46-ad46-8ad153e4f0e3,391,0,2025-09-30 09:01:53
f757f0dc-f246-4764-8a4e-c48836841f4f,872b67ee-0d1a-4a0a-b6e3-3177f04f9064,33d9d117-db4c-4786-90f3-db3a2f471e67,638,0,2026-03-11 09:01:53
b0326915-e226-4984-a6d9-5c55bd93de17,d56522f0-3326-4da3-9ae6-9c731cfe89ac,069a9186-c34b-4008-9be7-7ff187e49867,27,0,2025-11-06 09:01:53
de9dbf55-ed94-4644-a777-d378140be31b,2af891e4-dd73-4e01-917c-6d93d8bf1a5b,b713d0ee-6127-4078-af96-1c7a767210bb,8,0,2025-11-28 09:01:53
d849ff2e-37ae-4bf1-a6a0-fd0d3e35a974,240d812c-4d21-4db5-8f02-0ae1b6c279a2,37ce97d1-58a6-498b-97da-277e4c564157,73,8,2025-11-13 09:01:53
b512d772-fa7e-4c45-891a-831b047e30bc,523cd30f-9314-4da4-889e-621ecc15578b,e4b94c99-72f3-48b9-b060-c79aaa60ade7,20,2,2025-12-15 09:01:53
223354dc-1018-4260-87d8-387a016cb8e4,d1dae7ee-b6fa-44bf-baf2-a33a9790e18c,0ea14ebf-96a1-4444-ae0d-614851e86f28,26,0,2025-12-01 09:01:53
e5d0fdc9-165a-47b0-b1c9-de51d4ddde2d,3e49c73f-acb2-4e27-8fc3-e4006907a402,972e7445-31c8-47f6-802c-f3254f4f6355,88,0,2026-02-19 09:01:53
e2cd538d-96b9-4c39-b1d9-f72537ea8110,44bc8aeb-0647-46e4-91ae-90bcbe4d0cd2,fd38757f-b9c6-492b-891c-59d70c675050,87,0,2025-12-28 09:01:53
72afb747-ba7a-4a58-81b2-47dd82f34160,75fe7255-a4b3-45ed-8e14-08351a9b7ca7,4dff254e-9d09-4a47-91de-58e89c862f6b,944,0,2025-11-04 09:01:53
5e560125-4fdc-4502-a795-0380214aae32,7e49e7b5-093f-45b8-878b-a77c59ccf8c6,84fd921d-8165-40d5-bc6c-a21d5c7928fe,65,0,2026-01-04 09:01:53
7cde66e4-d8f2-4b6c-8cb3-380638384d15,0cfb0b45-9c5a-41fc-b98d-bebaad11d82c,a9a80ac7-b8dc-403c-94f9-f4890e761a0f,862,145,2025-11-16 09:01:53
950a6a33-ec09-471c-874c-e29c9f920e00,d39cf33f-40d2-4f45-9f9f-e9dc766f114e,881fe7ce-0b10-440a-aa34-38830b21ce26,18,0,2026-02-22 09:01:53
b418a823-54ab-4a8e-8f6b-41d8ac68c28f,3e94c0d6-41c2-46c1-88b1-b9b393e6f484,d10195cd-91d4-4861-b662-5f99c1551629,126,1,2025-12-13 09:01:53
c0cbc012-a972-44cd-8bf9-56d5e5326b5a,1eb1bd87-7085-46db-999c-0067b9ae8a94,1b94ce33-b753-476c-8209-415b7a164895,707,0,2026-02-17 09:01:53
ba4ba55b-7f95-4c2a-892d-79170bd4d3d6,0d60359b-3d11-4434-b9f9-7b9e95f87fa6,5fa3e836-f244-41d2-8a17-2d4096676d6f,8,0,2026-01-29 09:01:53
5789dc5c-0fa1-45ff-a98c-836bab295d8f,91c8bad0-b38f-45d3-b2d5-1f9e44b058a9,c7a128e8-b49f-4634-b668-c5e0ccf87e84,404,11,2025-10-25 09:01:53
a699edfe-2b59-4aa8-a0c3-83a19be70390,3cd83f8d-7c51-4909-b2fb-26b1b08a7d21,2dafc826-8b10-45cc-8704-7aa880c543f2,75,4,2026-01-12 09:01:53
1d765183-46b7-4fbd-8b5b-63a9c6806e2c,ba2ba95f-3d2f-4e17-b3c2-df433f56fe56,00dd1b0e-d9fa-4c62-8b04-e3f78c6aeb03,834,0,2026-02-17 09:01:53
a80f46f5-e95d-447a-9058-9de1543a0dad,a2ca28b0-1221-44a5-ae89-926dd8f1748e,71072a7f-96bd-4772-9952-eee25483f4bf,74,0,2025-10-14 09:01:53
bb0615c4-54ca-466a-a1ce-62a993843b08,0ea7e934-4e25-46e1-bf6e-f0957d9b3e8a,06ac3daa-4b2a-41fd-8137-5323e59455d9,30,0,2025-12-23 09:01:53
77fa87c7-1922-4544-bfff-7e02c7bf9627,95d25c83-254e-49be-aef8-74b18d816167,20926e62-2daa-4d5f-8f03-c68619df901c,25,0,2026-03-01 09:01:53
a7ae420e-42d8-4cf9-81ed-76b07a4be370,01a55c93-9fdc-4fb3-a871-9f7963e31d61,6a5f1b77-3dc4-4a69-b844-29767d17272d,230,0,2025-10-27 09:01:53
bc55b63f-66e3-46cd-8ec8-220cba216302,71c9e2cd-45e1-4315-973a-dca4311cf4ec,ad5d402e-2b47-4e83-8cf7-34ebd8d04d98,0,0,2026-01-06 09:01:53
6dd869c2-2d82-4c18-89f1-8b248435d3b6,1aac2c0f-7a06-4afd-a38d-da194f1ee302,80ad76aa-6375-4a32-9bfd-d4060e0c6da9,471,114,2025-10-20 09:01:53
be6461ab-dd03-4f0e-b03e-b10604f568a0,8c6a40f8-b379-4d4e-bb51-37a54b924a90,b80f46b2-a081-49e9-a9d9-05e71d2ac205,41,0,2026-03-02 09:01:53
bd365487-70a5-457c-a7f0-d11f586a0471,7a60b832-48ca-4edb-840b-99a487eb2b71,d30e430a-6ccb-48f7-946e-cc2c1478ad31,12,0,2025-12-18 09:01:53
ffcf0a4c-bf73-4f7f-a69e-746a2821811b,85e6db1a-80ed-404b-a34c-1b753544dc58,a206ed90-eda0-49ac-b3ad-9be7b7d95bde,0,0,2025-12-22 09:01:53
ec2ff934-bd80-41f0-978f-06c839c8ccfb,7daf52a4-2f0e-4013-be13-f6088ae8a652,fe8f9ed0-1018-47c6-9c19-4e1a3d6a976a,54,0,2025-11-06 09:01:53
b7152763-6efa-4a88-806f-e5aac8da329f,685066dc-1f9b-485d-8ede-e9e555f4b5d2,e15c6e77-b2f1-4f76-af87-b16d475514ee,55,4,2026-03-01 09:01:53
aa96c769-a4c5-4219-8824-23abd7bb95b8,0adb00cd-367a-47ad-aae9-12e333f4013d,3e4c45cf-f873-4b7c-82fb-26a55e637cf6,40,0,2025-12-12 09:01:53
07c4c56b-92b1-4dbf-82d4-4edfee10820d,fd7b3d2d-0792-4803-9526-8e278be89713,78e7f600-badb-4e47-a2ba-94dbf7c91083,8,0,2025-10-15 09:01:53
8b83f38b-9968-4004-ac2b-863551f72785,971a8caa-e6bc-419d-b692-cec75062715e,d425acb9-2fd8-472a-8f3c-f620e9c6d0ad,90,0,2026-01-16 09:01:53
bd15be0f-37b0-4fec-923c-63542d3311d0,5b49d1bd-508e-4b0a-994f-fe3b7486250f,8c3c7bda-ef7c-4eda-a596-ae11f2a8ec33,0,0,2025-12-16 09:01:53
52726b8d-225b-416d-97df-44048815a57f,0bcb7335-5e29-45f2-81e7-b54fffb12702,93958597-46c5-40a9-a39f-d40f3035b29a,15,0,2026-03-08 09:01:53
fee71c0f-a1c5-486f-9851-48ce1f8d4b56,fbfbb5d9-db42-434d-9456-339b5213b666,3f9486db-5b78-4feb-97ef-5fdba0479cac,49,1,2025-11-29 09:01:53
c6e8a852-88c6-430c-862c-f70a017b8676,4b4e2bf5-ac54-48b0-be60-8113d15fbd5b,361b38f4-5243-4849-a07d-4194a7978dbb,87,0,2025-12-22 09:01:53
ac4dc5b6-5387-443c-a3ef-65e8cb0b670b,9c4c0d31-387e-4b6e-8348-3d90a9cb9ee2,b6756273-dd37-4140-99f9-a14747ba8046,83,11,2026-01-24 09:01:53
da29706a-43bc-4f55-b77a-1bbcce0c2436,da97f5e0-417c-4982-8935-20f24197fac1,8a14e366-8dae-4224-9dcb-d1b31c64a4fa,34,0,2026-02-03 09:01:53
0b8d4abb-d114-476d-b013-3fdeaa6a5dc8,2064b500-d0b0-4cda-a924-e4e4caf50449,2b1b0638-67cb-4d8f-9440-7dcadfa6d70d,25,0,2025-11-09 09:01:53
6ecebfe6-570f-4819-8312-45c6015e7ce5,2b23eab5-95ca-4f0a-8294-253bffba0fea,2512ffa8-6fe1-47fe-ad0a-ca2423e0bc73,134,32,2025-10-22 09:01:53
c00edca7-c07e-49ea-836d-3b6f79bb2c82,a1cd6e47-75b1-46f6-8210-106220ee357e,1af90c5e-97dd-42c3-9373-0cc98dc7873b,83,15,2025-09-18 09:01:53
3526a462-2613-4ec7-a348-7984eff85fee,da97f5e0-417c-4982-8935-20f24197fac1,c37d8bc7-c565-470a-848b-26aa661804d0,75,7,2026-02-20 09:01:53
d50302b0-30d9-4bbf-956f-e58824528a57,e0422a9b-ef7d-432b-9a56-73364cb5780b,683fa7f0-66f3-43af-b01d-f419fd666a12,86,0,2026-01-27 09:01:53
2da089df-e88d-413c-be69-5f5466a7f8cb,cb3a1ebb-f863-4586-a039-72ae3754593f,008d2524-ad9a-4094-86d7-fc86e544c6fd,0,0,2026-01-05 09:01:53
361f1cc6-dcaf-4d7e-beb2-b8116e2dbebc,6044f0b1-5a47-4e27-b718-c7c2527c503a,a488fb48-522d-4baf-a588-5dabcd1ac6a8,35,7,2025-11-02 09:01:53
19ba2dc5-bcd3-4cd2-b319-4bb8bc8cff26,a1cd6e47-75b1-46f6-8210-106220ee357e,69995b30-16b0-4471-838d-58913e6c4655,71,0,2025-12-23 09:01:53
9ede0b1f-3ade-4403-be50-50a13888f2e2,936323c0-f942-498d-84af-cd83e10e965a,90b5360d-f997-4c79-8dba-395bb022e8cc,57,2,2025-12-18 09:01:53
f0f592e3-b9cb-47f3-a6c1-e9800ea414a0,16607cb9-cc46-4811-98b2-a8b057072e8a,e395e18d-3130-44b3-beec-51da4e315c2e,46,0,2026-01-27 09:01:53
a8b1c857-744a-457d-a001-f738a6387d5e,0373da3f-2c4a-417a-8438-533dfa9df257,0612f653-d444-43ef-8d3a-228625930bbd,214,0,2025-09-27 09:01:53
18c58731-9ff9-46c6-893c-befc6aed4005,9481dc58-243a-49ce-973e-05223cab370b,8ab66013-1fdd-4f0c-a2d7-f0992b2d033c,24,0,2025-12-11 09:01:53
866cad88-ac78-4a53-ba7f-f046779a4f34,ef6a42ba-6bdc-4c61-8b16-4a038ed9fd38,665dfee5-ab6d-408f-a0b8-399df40270bd,54,2,2025-11-15 09:01:53
d9517d79-db16-44b5-8517-3ca43653d93c,7a5f703a-8d89-472a-979c-5c17f9c30a59,a31041b1-4679-4b38-9767-f42cef726203,495,0,2026-01-15 09:01:53
a23c418d-9645-4f15-b39b-3d3a961c6e8d,676140ef-21f8-4d03-b2c8-ffc0f0a60d5f,dd4f4b9f-d7ab-4e68-ac3c-0d79875545ca,103,21,2026-02-20 09:01:53
5610bf62-fb32-4760-be0d-d1be27e476e8,a2f8133e-3c87-42a1-9d31-08be20738d25,ba9e1625-40e3-46c5-80aa-7278b6101f14,15,1,2025-12-04 09:01:53
f9668a8c-ab95-4805-b451-d748f89a5099,795ea8a7-016e-4f9f-9611-b3bcde98006e,42775b77-75e0-4c36-845e-042b5688a87a,51,5,2025-10-31 09:01:53
55a05dcb-ef37-4e82-9a60-d1770a9c897f,a20dce65-9abc-4d45-859a-28a3060c89ca,2f7c755a-8688-474d-9da8-d9a73c8d03a4,44,0,2026-01-19 09:01:53
8f316d09-1add-4b4f-a073-c6f0d3b0bfbd,36a57f07-01be-4e0a-a4ea-df6166c26a12,ba95134d-3f6e-48ff-9488-1be2a98f63e4,0,0,2026-01-14 09:01:53
e5e3930a-8057-468f-94d8-81ceb44575b3,390d178b-f3a2-4569-8558-43e0c09ba6c0,2e793883-3d7a-4bd3-a002-3aba1982cc18,62,0,2026-01-23 09:01:53
85a4527d-d33e-4c1b-b797-7254044851e3,60924ce1-287c-4861-ad45-c3d400e07221,e6026063-8e6d-4efa-b584-769b1aee8c22,79,0,2026-03-07 09:01:53
a1a65582-e1f3-4884-aee5-5cd04949dd07,33a29204-bbcd-46b1-a4f7-5faf96ac4919,f16de372-d169-4d37-8c84-7b6a522cf091,122,3,2025-11-19 09:01:53
588c528a-1fbd-4d59-8bf0-70c9b066383f,0a856799-53cf-4f95-b2cb-b30915f6ce91,654f93dc-e8a2-47fd-919f-0c6ab5bcb156,507,0,2025-10-16 09:01:53
dd2ba9cc-9612-407f-9a88-94e5f43529ae,a519aa38-577d-4714-9bd6-98b92fed8678,2c523947-a2e0-4ec6-8a4d-2678b18c0af2,70,0,2025-11-06 09:01:53
59582781-3763-4003-b0ed-7a2aa1d2898f,3baf9018-ec68-43ed-a279-212f338faa9f,92ba3f86-3bc0-4627-8868-f5a4d5dbf4b6,32,3,2025-11-10 09:01:53
1e5b7102-f99c-46e2-9b28-4caab7ad04aa,8f364f40-384c-4dab-b0b6-7d49c7a307de,b51a9acd-32cd-4f0b-8cdc-1331e9879cff,100,22,2025-12-31 09:01:53
69f97dc4-0415-4dcf-9a67-6fcf2fd2ab74,c5ab4d81-70eb-4b42-ae4a-d7c28947d56a,95e6e385-443f-4a8b-92a0-cf24a934538c,95,0,2026-02-25 09:01:53
519a2f9e-ba1c-43c4-a256-c295d2da2d67,5e365e2a-7093-4731-9dd7-2345e557a522,531b6001-37c8-4b06-abf4-a59cf078db36,784,161,2025-10-20 09:01:53
